"CLOSING_PRICE","AVERAGE_CLOSING_PRICE","SELLERS_INVENTORY","BUYERS_INVENTORY","VOLUME_TRADED","VOLUME_CONSUMED","VOLUME_PRODUCED","DEMAND_GAP","SUPPLY_GAP","CASH_PRODUCED","CASH_RESERVES","TOTAL_INVENTORY"
"78.0","78.0","269.0","23.0","23.0","23.0","23.0","-77.0","0.0","0.0","5.10553149E8","292.0"
"78.0","78.0","269.0","23.0","23.0","23.0","23.0","-77.0","0.0","0.0","5.10554092E8","292.0"
"78.0","78.0","269.0","23.0","23.0","23.0","23.0","-77.0","0.0","0.0","5.10555035E8","292.0"
"78.0","78.0","269.0","23.0","23.0","23.0","23.0","-77.0","0.0","0.0","5.10555978E8","292.0"
"78.0","78.0","269.0","23.0","23.0","23.0","23.0","-77.0","0.0","0.0","5.10556921E8","292.0"
"78.0","78.0","269.0","23.0","23.0","23.0","23.0","-77.0","0.0","0.0","5.10557864E8","292.0"
"78.0","78.0","269.0","23.0","23.0","23.0","23.0","-77.0","0.0","0.0","5.10558807E8","292.0"
"78.0","78.0","269.0","23.0","23.0","23.0","23.0","-77.0","0.0","0.0","5.1055975E8","292.0"
"78.0","78.0","269.0","23.0","23.0","23.0","23.0","-77.0","0.0","0.0","5.10560693E8","292.0"
"78.0","78.0","269.0","23.0","23.0","23.0","23.0","-77.0","0.0","0.0","5.10561636E8","292.0"
"78.0","78.0","269.0","23.0","23.0","23.0","23.0","-77.0","0.0","0.0","5.10562579E8","292.0"
"78.0","78.0","269.0","23.0","23.0","23.0","23.0","-77.0","0.0","0.0","5.10563522E8","292.0"
"78.0","78.0","269.0","23.0","23.0","23.0","23.0","-77.0","0.0","0.0","5.10564465E8","292.0"
"78.0","78.0","269.0","23.0","23.0","23.0","23.0","-77.0","0.0","0.0","5.10565408E8","292.0"
"78.0","78.0","269.0","23.0","23.0","23.0","23.0","-77.0","0.0","0.0","5.10566351E8","292.0"
"78.0","78.0","269.0","23.0","23.0","23.0","23.0","-77.0","0.0","0.0","5.10567294E8","292.0"
"78.0","78.0","269.0","23.0","23.0","23.0","23.0","-77.0","0.0","0.0","5.10568237E8","292.0"
"78.0","78.0","269.0","23.0","23.0","23.0","23.0","-77.0","0.0","0.0","5.1056918E8","292.0"
"78.0","78.0","269.0","23.0","23.0","23.0","23.0","-77.0","0.0","0.0","5.10570123E8","292.0"
"78.0","78.0","269.0","23.0","23.0","23.0","23.0","-77.0","0.0","0.0","5.10571066E8","292.0"
"78.0","78.0","269.0","23.0","23.0","23.0","23.0","-77.0","0.0","0.0","5.10572009E8","292.0"
"78.0","78.0","269.0","23.0","23.0","23.0","23.0","-77.0","0.0","0.0","5.10572952E8","292.0"
"78.0","78.0","269.0","23.0","23.0","23.0","23.0","-77.0","0.0","0.0","5.10573895E8","292.0"
"78.0","78.0","269.0","23.0","23.0","23.0","23.0","-77.0","0.0","0.0","5.10574838E8","292.0"
"78.0","78.0","269.0","23.0","23.0","23.0","23.0","-77.0","0.0","0.0","5.10575781E8","292.0"
"78.0","78.0","269.0","23.0","23.0","23.0","23.0","-77.0","0.0","0.0","5.10576724E8","292.0"
"78.0","78.0","269.0","23.0","23.0","23.0","23.0","-77.0","0.0","0.0","5.10577667E8","292.0"
"78.0","78.0","268.0","23.0","23.0","23.0","22.0","-77.0","0.0","0.0","5.10578669E8","291.0"
"78.0","78.0","268.0","23.0","23.0","23.0","23.0","-77.0","0.0","0.0","5.10579612E8","291.0"
"78.0","78.0","267.0","23.0","23.0","23.0","22.0","-77.0","0.0","0.0","5.10580614E8","290.0"
"78.0","78.0","267.0","23.0","23.0","23.0","23.0","-77.0","0.0","0.0","5.10581557E8","290.0"
"78.0","78.0","266.0","23.0","23.0","23.0","22.0","-77.0","0.0","0.0","5.10582559E8","289.0"
"78.0","78.0","265.0","23.0","23.0","23.0","22.0","-77.0","0.0","0.0","5.10583561E8","288.0"
"78.0","78.0","264.0","23.0","23.0","23.0","22.0","-77.0","0.0","0.0","5.10584563E8","287.0"
"78.0","78.0","263.0","23.0","23.0","23.0","22.0","-77.0","0.0","0.0","5.10585565E8","286.0"
"78.0","78.0","262.0","23.0","23.0","23.0","22.0","-77.0","0.0","0.0","5.10586567E8","285.0"
"78.0","78.0","261.0","23.0","23.0","23.0","22.0","-77.0","0.0","0.0","5.10587569E8","284.0"
"78.0","78.0","260.0","23.0","23.0","23.0","22.0","-77.0","0.0","0.0","5.10588571E8","283.0"
"79.0","79.0","260.0","22.0","22.0","23.0","22.0","-78.0","0.0","0.0","5.10589573E8","282.0"
"78.0","78.0","259.0","23.0","23.0","22.0","22.0","-77.0","0.0","0.0","5.10590519E8","282.0"
"79.0","79.0","259.0","22.0","22.0","23.0","22.0","-78.0","0.0","0.0","5.10591521E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10592467E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10593413E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10594359E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10595305E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10596251E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10597197E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10598143E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10599089E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10600035E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10600981E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10601927E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10602873E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10603819E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10604765E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10605711E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10606657E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10607603E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10608549E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10609495E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10610441E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10611387E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10612333E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10613279E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10614225E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10615171E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10616117E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10617063E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10618009E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10618955E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10619901E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10620847E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10621793E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10622739E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10623685E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10624631E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10625577E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10626523E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10627469E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10628415E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10629361E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10630307E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10631253E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10632199E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10633145E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10634091E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10635037E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10635983E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10636929E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10637875E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10638821E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10639767E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10640713E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10641659E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10642605E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10643551E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10644497E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10645443E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10646389E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10647335E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10648281E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10649227E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10650173E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10651119E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10652065E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10653011E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10653957E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10654903E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10655849E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10656795E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10657741E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10658687E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10659633E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10660579E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10661525E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10662471E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10663417E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10664363E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10665309E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10666255E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10667201E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10668147E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10669093E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10670039E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10670985E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10671931E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10672877E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10673823E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10674769E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10675715E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10676661E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10677607E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10678553E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10679499E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10680445E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10681391E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10682337E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10683283E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10684229E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10685175E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10686121E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10687067E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10688013E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10688959E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10689905E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10690851E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10691797E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10692743E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10693689E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10694635E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10695581E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10696527E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10697473E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10698419E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10699365E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10700311E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10701257E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10702203E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10703149E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10704095E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10705041E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10705987E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10706933E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10707879E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10708825E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10709771E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10710717E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10711663E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10712609E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10713555E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10714501E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10715447E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10716393E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10717339E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10718285E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10719231E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10720177E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10721123E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10722069E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10723015E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10723961E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10724907E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10725853E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10726799E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10727745E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10728691E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10729637E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10730583E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10731529E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10732475E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10733421E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10734367E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10735313E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10736259E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10737205E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10738151E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10739097E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10740043E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10740989E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10741935E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10742881E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10743827E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10744773E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10745719E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10746665E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10747611E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10748557E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10749503E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10750449E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10751395E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10752341E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10753287E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10754233E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10755179E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10756125E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10757071E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10758017E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10758963E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10759909E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10760855E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10761801E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10762747E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10763693E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10764639E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10765585E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10766531E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10767477E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10768423E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10769369E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10770315E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10771261E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10772207E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10773153E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10774099E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10775045E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10775991E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10776937E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10777883E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10778829E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10779775E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10780721E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10781667E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10782613E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10783559E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10784505E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10785451E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10786397E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10787343E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10788289E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10789235E8","281.0"
"79.0","79.0","259.0","22.0","22.0","22.0","22.0","-78.0","0.0","0.0","5.10790181E8","281.0"
