"CLOSING_PRICE","AVERAGE_CLOSING_PRICE","SELLERS_INVENTORY","BUYERS_INVENTORY","VOLUME_TRADED","VOLUME_CONSUMED","VOLUME_PRODUCED","DEMAND_GAP","SUPPLY_GAP","CASH_PRODUCED","CASH_RESERVES","TOTAL_INVENTORY"
"57.0","57.0","1359.0","44.0","44.0","47.0","45.0","-56.0","0.0","0.0","2.510075232E9","1403.0"
"56.0","56.0","1359.0","45.0","45.0","44.0","45.0","-55.0","0.0","0.0","2.510075085E9","1404.0"
"52.0","52.0","1355.0","49.0","49.0","45.0","45.0","-51.0","0.0","0.0","2.51007495E9","1404.0"
"55.0","55.0","1354.0","46.0","46.0","49.0","45.0","-54.0","0.0","0.0","2.510074843E9","1400.0"
"55.0","55.0","1353.0","46.0","46.0","46.0","45.0","-54.0","0.0","0.0","2.510074718E9","1399.0"
"53.0","53.0","1349.0","48.0","48.0","46.0","44.0","-52.0","0.0","0.0","2.510074696E9","1397.0"
"60.0","60.0","1352.0","41.0","41.0","48.0","44.0","-59.0","0.0","0.0","2.510074688E9","1393.0"
"53.0","53.0","1348.0","48.0","48.0","41.0","44.0","-52.0","0.0","0.0","2.510074596E9","1396.0"
"60.0","60.0","1351.0","41.0","41.0","48.0","44.0","-59.0","0.0","0.0","2.510074588E9","1392.0"
"60.0","60.0","1355.0","41.0","41.0","41.0","45.0","-59.0","0.0","0.0","2.510074393E9","1396.0"
"55.0","55.0","1353.0","46.0","46.0","41.0","44.0","-54.0","0.0","0.0","2.510074301E9","1399.0"
"58.0","58.0","1354.0","43.0","43.0","46.0","44.0","-57.0","0.0","0.0","2.510074279E9","1397.0"
"60.0","60.0","1358.0","41.0","41.0","43.0","45.0","-59.0","0.0","0.0","2.510074118E9","1399.0"
"56.0","56.0","1357.0","45.0","45.0","41.0","44.0","-55.0","0.0","0.0","2.510074026E9","1402.0"
"59.0","59.0","1360.0","42.0","42.0","45.0","45.0","-58.0","0.0","0.0","2.510073891E9","1402.0"
"55.0","55.0","1358.0","46.0","46.0","42.0","44.0","-54.0","0.0","0.0","2.510073817E9","1404.0"
"61.0","61.0","1362.0","40.0","40.0","46.0","44.0","-60.0","0.0","0.0","2.510073795E9","1402.0"
"57.0","57.0","1363.0","44.0","44.0","40.0","45.0","-56.0","0.0","0.0","2.51007358E9","1407.0"
"58.0","58.0","1365.0","43.0","43.0","44.0","45.0","-57.0","0.0","0.0","2.510073433E9","1408.0"
"55.0","55.0","1364.0","46.0","46.0","43.0","45.0","-54.0","0.0","0.0","2.510073272E9","1410.0"
"54.0","54.0","1362.0","47.0","47.0","46.0","45.0","-53.0","0.0","0.0","2.510073147E9","1409.0"
"58.0","58.0","1364.0","43.0","43.0","47.0","45.0","-57.0","0.0","0.0","2.51007303E9","1407.0"
"55.0","55.0","1363.0","46.0","46.0","43.0","45.0","-54.0","0.0","0.0","2.510072869E9","1409.0"
"55.0","55.0","1361.0","46.0","46.0","46.0","44.0","-54.0","0.0","0.0","2.510072847E9","1407.0"
"59.0","59.0","1363.0","42.0","42.0","46.0","44.0","-58.0","0.0","0.0","2.510072825E9","1405.0"
"58.0","58.0","1365.0","43.0","43.0","42.0","45.0","-57.0","0.0","0.0","2.510072648E9","1408.0"
"55.0","55.0","1363.0","46.0","46.0","43.0","44.0","-54.0","0.0","0.0","2.51007259E9","1409.0"
"60.0","60.0","1367.0","41.0","41.0","46.0","45.0","-59.0","0.0","0.0","2.510072465E9","1408.0"
"53.0","53.0","1364.0","48.0","48.0","41.0","45.0","-52.0","0.0","0.0","2.51007227E9","1412.0"
"55.0","55.0","1363.0","46.0","46.0","48.0","45.0","-54.0","0.0","0.0","2.510072159E9","1409.0"
"54.0","54.0","1360.0","47.0","47.0","46.0","44.0","-53.0","0.0","0.0","2.510072137E9","1407.0"
"60.0","60.0","1364.0","41.0","41.0","47.0","45.0","-59.0","0.0","0.0","2.51007202E9","1405.0"
"53.0","53.0","1360.0","48.0","48.0","41.0","44.0","-52.0","0.0","0.0","2.510071928E9","1408.0"
"59.0","59.0","1363.0","42.0","42.0","48.0","45.0","-58.0","0.0","0.0","2.510071817E9","1405.0"
"57.0","57.0","1363.0","44.0","44.0","42.0","44.0","-56.0","0.0","0.0","2.510071743E9","1407.0"
"58.0","58.0","1365.0","43.0","43.0","44.0","45.0","-57.0","0.0","0.0","2.510071596E9","1408.0"
"55.0","55.0","1364.0","46.0","46.0","43.0","45.0","-54.0","0.0","0.0","2.510071435E9","1410.0"
"60.0","60.0","1367.0","41.0","41.0","46.0","44.0","-59.0","0.0","0.0","2.510071413E9","1408.0"
"58.0","58.0","1369.0","43.0","43.0","41.0","45.0","-57.0","0.0","0.0","2.510071218E9","1412.0"
"59.0","59.0","1371.0","42.0","42.0","43.0","44.0","-58.0","0.0","0.0","2.51007116E9","1413.0"
"57.0","57.0","1372.0","44.0","44.0","42.0","45.0","-56.0","0.0","0.0","2.510070983E9","1416.0"
"60.0","60.0","1375.0","41.0","41.0","44.0","44.0","-59.0","0.0","0.0","2.510070939E9","1416.0"
"54.0","54.0","1373.0","47.0","47.0","41.0","45.0","-53.0","0.0","0.0","2.510070744E9","1420.0"
"59.0","59.0","1375.0","42.0","42.0","47.0","44.0","-58.0","0.0","0.0","2.51007073E9","1417.0"
"53.0","53.0","1373.0","48.0","48.0","42.0","46.0","-52.0","0.0","0.0","2.510070448E9","1421.0"
"56.0","56.0","1373.0","45.0","45.0","48.0","45.0","-55.0","0.0","0.0","2.510070337E9","1418.0"
"55.0","55.0","1372.0","46.0","46.0","45.0","45.0","-54.0","0.0","0.0","2.510070202E9","1418.0"
"56.0","56.0","1372.0","45.0","45.0","46.0","45.0","-55.0","0.0","0.0","2.510070077E9","1417.0"
"59.0","59.0","1374.0","42.0","42.0","45.0","44.0","-58.0","0.0","0.0","2.510070045E9","1416.0"
"58.0","58.0","1376.0","43.0","43.0","42.0","45.0","-57.0","0.0","0.0","2.510069868E9","1419.0"
"61.0","61.0","1381.0","40.0","40.0","43.0","45.0","-60.0","0.0","0.0","2.510069707E9","1421.0"
"52.0","52.0","1377.0","49.0","49.0","40.0","45.0","-51.0","0.0","0.0","2.510069492E9","1426.0"
"59.0","59.0","1379.0","42.0","42.0","49.0","44.0","-58.0","0.0","0.0","2.510069488E9","1421.0"
"58.0","58.0","1381.0","43.0","43.0","42.0","45.0","-57.0","0.0","0.0","2.510069311E9","1424.0"
"61.0","61.0","1385.0","40.0","40.0","43.0","44.0","-60.0","0.0","0.0","2.510069253E9","1425.0"
"58.0","58.0","1387.0","43.0","43.0","40.0","45.0","-57.0","0.0","0.0","2.510069038E9","1430.0"
"60.0","60.0","1390.0","41.0","41.0","43.0","44.0","-59.0","0.0","0.0","2.51006898E9","1431.0"
"57.0","57.0","1392.0","44.0","44.0","41.0","46.0","-56.0","0.0","0.0","2.51006868E9","1436.0"
"57.0","57.0","1394.0","44.0","44.0","44.0","46.0","-56.0","0.0","0.0","2.510068428E9","1438.0"
"54.0","54.0","1392.0","47.0","47.0","44.0","45.0","-53.0","0.0","0.0","2.510068281E9","1439.0"
"60.0","60.0","1396.0","41.0","41.0","47.0","45.0","-59.0","0.0","0.0","2.510068164E9","1437.0"
"54.0","54.0","1395.0","47.0","47.0","41.0","46.0","-53.0","0.0","0.0","2.510067864E9","1442.0"
"55.0","55.0","1394.0","46.0","46.0","47.0","45.0","-54.0","0.0","0.0","2.510067747E9","1440.0"
"57.0","57.0","1395.0","44.0","44.0","46.0","45.0","-56.0","0.0","0.0","2.510067622E9","1439.0"
"59.0","59.0","1398.0","42.0","42.0","44.0","45.0","-58.0","0.0","0.0","2.510067475E9","1440.0"
"52.0","52.0","1394.0","49.0","49.0","42.0","45.0","-51.0","0.0","0.0","2.510067298E9","1443.0"
"57.0","57.0","1396.0","44.0","44.0","49.0","46.0","-56.0","0.0","0.0","2.510067086E9","1440.0"
"56.0","56.0","1396.0","45.0","45.0","44.0","45.0","-55.0","0.0","0.0","2.510066939E9","1441.0"
"60.0","60.0","1400.0","41.0","41.0","45.0","45.0","-59.0","0.0","0.0","2.510066804E9","1441.0"
"57.0","57.0","1402.0","44.0","44.0","41.0","46.0","-56.0","0.0","0.0","2.510066504E9","1446.0"
"55.0","55.0","1401.0","46.0","46.0","44.0","45.0","-54.0","0.0","0.0","2.510066357E9","1447.0"
"57.0","57.0","1403.0","44.0","44.0","46.0","46.0","-56.0","0.0","0.0","2.510066127E9","1447.0"
"55.0","55.0","1402.0","46.0","46.0","44.0","45.0","-54.0","0.0","0.0","2.51006598E9","1448.0"
"56.0","56.0","1402.0","45.0","45.0","46.0","45.0","-55.0","0.0","0.0","2.510065855E9","1447.0"
"59.0","59.0","1406.0","42.0","42.0","45.0","46.0","-58.0","0.0","0.0","2.510065615E9","1448.0"
"52.0","52.0","1403.0","49.0","49.0","42.0","46.0","-51.0","0.0","0.0","2.510065333E9","1452.0"
"54.0","54.0","1401.0","47.0","47.0","49.0","45.0","-53.0","0.0","0.0","2.510065226E9","1448.0"
"57.0","57.0","1403.0","44.0","44.0","47.0","46.0","-56.0","0.0","0.0","2.510065004E9","1447.0"
"57.0","57.0","1404.0","44.0","44.0","44.0","45.0","-56.0","0.0","0.0","2.510064857E9","1448.0"
"59.0","59.0","1407.0","42.0","42.0","44.0","45.0","-58.0","0.0","0.0","2.51006471E9","1449.0"
"53.0","53.0","1405.0","48.0","48.0","42.0","46.0","-52.0","0.0","0.0","2.510064428E9","1453.0"
"56.0","56.0","1406.0","45.0","45.0","48.0","46.0","-55.0","0.0","0.0","2.510064212E9","1451.0"
"57.0","57.0","1407.0","44.0","44.0","45.0","45.0","-56.0","0.0","0.0","2.510064077E9","1451.0"
"58.0","58.0","1410.0","43.0","43.0","44.0","46.0","-57.0","0.0","0.0","2.510063825E9","1453.0"
"55.0","55.0","1410.0","46.0","46.0","43.0","46.0","-54.0","0.0","0.0","2.510063559E9","1456.0"
"54.0","54.0","1408.0","47.0","47.0","46.0","45.0","-53.0","0.0","0.0","2.510063434E9","1455.0"
"58.0","58.0","1410.0","43.0","43.0","47.0","45.0","-57.0","0.0","0.0","2.510063317E9","1453.0"
"58.0","58.0","1413.0","43.0","43.0","43.0","46.0","-57.0","0.0","0.0","2.510063051E9","1456.0"
"57.0","57.0","1415.0","44.0","44.0","43.0","46.0","-56.0","0.0","0.0","2.510062785E9","1459.0"
"54.0","54.0","1414.0","47.0","47.0","44.0","46.0","-53.0","0.0","0.0","2.510062533E9","1461.0"
"58.0","58.0","1416.0","43.0","43.0","47.0","45.0","-57.0","0.0","0.0","2.510062416E9","1459.0"
"59.0","59.0","1420.0","42.0","42.0","43.0","46.0","-58.0","0.0","0.0","2.51006215E9","1462.0"
"57.0","57.0","1421.0","44.0","44.0","42.0","45.0","-56.0","0.0","0.0","2.510061973E9","1465.0"
"57.0","57.0","1423.0","44.0","44.0","44.0","46.0","-56.0","0.0","0.0","2.510061721E9","1467.0"
"57.0","57.0","1424.0","44.0","44.0","44.0","45.0","-56.0","0.0","0.0","2.510061574E9","1468.0"
"57.0","57.0","1426.0","44.0","44.0","44.0","46.0","-56.0","0.0","0.0","2.510061322E9","1470.0"
"57.0","57.0","1427.0","44.0","44.0","44.0","45.0","-56.0","0.0","0.0","2.510061175E9","1471.0"
"57.0","57.0","1429.0","44.0","44.0","44.0","46.0","-56.0","0.0","0.0","2.510060923E9","1473.0"
"57.0","57.0","1430.0","44.0","44.0","44.0","45.0","-56.0","0.0","0.0","2.510060776E9","1474.0"
"59.0","59.0","1434.0","42.0","42.0","44.0","46.0","-58.0","0.0","0.0","2.510060524E9","1476.0"
"57.0","57.0","1435.0","44.0","44.0","42.0","45.0","-56.0","0.0","0.0","2.510060347E9","1479.0"
"54.0","54.0","1435.0","47.0","47.0","44.0","47.0","-53.0","0.0","0.0","2.510059988E9","1482.0"
"54.0","54.0","1435.0","47.0","47.0","47.0","47.0","-53.0","0.0","0.0","2.510059659E9","1482.0"
"52.0","52.0","1432.0","49.0","49.0","47.0","46.0","-51.0","0.0","0.0","2.510059437E9","1481.0"
"54.0","54.0","1431.0","47.0","47.0","49.0","46.0","-53.0","0.0","0.0","2.510059225E9","1478.0"
"52.0","52.0","1427.0","49.0","49.0","47.0","45.0","-51.0","0.0","0.0","2.510059108E9","1476.0"
"59.0","59.0","1430.0","42.0","42.0","49.0","45.0","-58.0","0.0","0.0","2.510059001E9","1472.0"
"57.0","57.0","1431.0","44.0","44.0","42.0","45.0","-56.0","0.0","0.0","2.510058824E9","1475.0"
"58.0","58.0","1434.0","43.0","43.0","44.0","46.0","-57.0","0.0","0.0","2.510058572E9","1477.0"
"54.0","54.0","1432.0","47.0","47.0","43.0","45.0","-53.0","0.0","0.0","2.510058411E9","1479.0"
"59.0","59.0","1436.0","42.0","42.0","47.0","46.0","-58.0","0.0","0.0","2.510058189E9","1478.0"
"52.0","52.0","1432.0","49.0","49.0","42.0","45.0","-51.0","0.0","0.0","2.510058012E9","1481.0"
"57.0","57.0","1434.0","44.0","44.0","49.0","46.0","-56.0","0.0","0.0","2.5100578E9","1478.0"
"54.0","54.0","1432.0","47.0","47.0","44.0","45.0","-53.0","0.0","0.0","2.510057653E9","1479.0"
"55.0","55.0","1432.0","46.0","46.0","47.0","46.0","-54.0","0.0","0.0","2.510057431E9","1478.0"
"52.0","52.0","1428.0","49.0","49.0","46.0","45.0","-51.0","0.0","0.0","2.510057306E9","1477.0"
"58.0","58.0","1430.0","43.0","43.0","49.0","45.0","-57.0","0.0","0.0","2.510057199E9","1473.0"
"57.0","57.0","1431.0","44.0","44.0","43.0","45.0","-56.0","0.0","0.0","2.510057038E9","1475.0"
"56.0","56.0","1431.0","45.0","45.0","44.0","45.0","-55.0","0.0","0.0","2.510056891E9","1476.0"
"59.0","59.0","1434.0","42.0","42.0","45.0","45.0","-58.0","0.0","0.0","2.510056756E9","1476.0"
"58.0","58.0","1436.0","43.0","43.0","42.0","45.0","-57.0","0.0","0.0","2.510056579E9","1479.0"
"55.0","55.0","1435.0","46.0","46.0","43.0","45.0","-54.0","0.0","0.0","2.510056418E9","1481.0"
"57.0","57.0","1435.0","44.0","44.0","46.0","44.0","-56.0","0.0","0.0","2.510056396E9","1479.0"
"59.0","59.0","1438.0","42.0","42.0","44.0","45.0","-58.0","0.0","0.0","2.510056249E9","1480.0"
"57.0","57.0","1439.0","44.0","44.0","42.0","45.0","-56.0","0.0","0.0","2.510056072E9","1483.0"
"54.0","54.0","1437.0","47.0","47.0","44.0","45.0","-53.0","0.0","0.0","2.510055925E9","1484.0"
"57.0","57.0","1437.0","44.0","44.0","47.0","44.0","-56.0","0.0","0.0","2.510055911E9","1481.0"
"57.0","57.0","1438.0","44.0","44.0","44.0","45.0","-56.0","0.0","0.0","2.510055764E9","1482.0"
"57.0","57.0","1439.0","44.0","44.0","44.0","45.0","-56.0","0.0","0.0","2.510055617E9","1483.0"
"55.0","55.0","1438.0","46.0","46.0","44.0","45.0","-54.0","0.0","0.0","2.51005547E9","1484.0"
"57.0","57.0","1438.0","44.0","44.0","46.0","44.0","-56.0","0.0","0.0","2.510055448E9","1482.0"
"57.0","57.0","1439.0","44.0","44.0","44.0","45.0","-56.0","0.0","0.0","2.510055301E9","1483.0"
"57.0","57.0","1439.0","44.0","44.0","44.0","44.0","-56.0","0.0","0.0","2.510055257E9","1483.0"
"55.0","55.0","1438.0","46.0","46.0","44.0","45.0","-54.0","0.0","0.0","2.51005511E9","1484.0"
"57.0","57.0","1438.0","44.0","44.0","46.0","44.0","-56.0","0.0","0.0","2.510055088E9","1482.0"
"57.0","57.0","1440.0","44.0","44.0","44.0","46.0","-56.0","0.0","0.0","2.510054836E9","1484.0"
"52.0","52.0","1436.0","49.0","49.0","44.0","45.0","-51.0","0.0","0.0","2.510054689E9","1485.0"
"54.0","54.0","1434.0","47.0","47.0","49.0","45.0","-53.0","0.0","0.0","2.510054582E9","1481.0"
"55.0","55.0","1433.0","46.0","46.0","47.0","45.0","-54.0","0.0","0.0","2.510054465E9","1479.0"
"52.0","52.0","1429.0","49.0","49.0","46.0","45.0","-51.0","0.0","0.0","2.51005434E9","1478.0"
"54.0","54.0","1426.0","47.0","47.0","49.0","44.0","-53.0","0.0","0.0","2.510054336E9","1473.0"
"57.0","57.0","1426.0","44.0","44.0","47.0","44.0","-56.0","0.0","0.0","2.510054322E9","1470.0"
"55.0","55.0","1424.0","46.0","46.0","44.0","44.0","-54.0","0.0","0.0","2.510054278E9","1470.0"
"57.0","57.0","1423.0","44.0","44.0","46.0","43.0","-56.0","0.0","0.0","2.510054357E9","1467.0"
"57.0","57.0","1423.0","44.0","44.0","44.0","44.0","-56.0","0.0","0.0","2.510054313E9","1467.0"
"57.0","57.0","1422.0","44.0","44.0","44.0","43.0","-56.0","0.0","0.0","2.51005437E9","1466.0"
"56.0","56.0","1421.0","45.0","45.0","44.0","44.0","-55.0","0.0","0.0","2.510054326E9","1466.0"
"57.0","57.0","1420.0","44.0","44.0","45.0","43.0","-56.0","0.0","0.0","2.510054395E9","1464.0"
"55.0","55.0","1418.0","46.0","46.0","44.0","44.0","-54.0","0.0","0.0","2.510054351E9","1464.0"
"55.0","55.0","1416.0","46.0","46.0","46.0","44.0","-54.0","0.0","0.0","2.510054329E9","1462.0"
"52.0","52.0","1410.0","49.0","49.0","46.0","43.0","-51.0","0.0","0.0","2.510054408E9","1459.0"
"56.0","56.0","1408.0","45.0","45.0","49.0","43.0","-55.0","0.0","0.0","2.510054505E9","1453.0"
"58.0","58.0","1407.0","43.0","43.0","45.0","42.0","-57.0","0.0","0.0","2.510054673E9","1450.0"
"57.0","57.0","1406.0","44.0","44.0","43.0","43.0","-56.0","0.0","0.0","2.510054716E9","1450.0"
"57.0","57.0","1404.0","44.0","44.0","44.0","42.0","-56.0","0.0","0.0","2.510054872E9","1448.0"
"55.0","55.0","1401.0","46.0","46.0","44.0","43.0","-54.0","0.0","0.0","2.510054929E9","1447.0"
"58.0","58.0","1400.0","43.0","43.0","46.0","42.0","-57.0","0.0","0.0","2.510055107E9","1443.0"
"54.0","54.0","1396.0","47.0","47.0","43.0","43.0","-53.0","0.0","0.0","2.51005515E9","1443.0"
"58.0","58.0","1395.0","43.0","43.0","47.0","42.0","-57.0","0.0","0.0","2.510055336E9","1438.0"
"55.0","55.0","1392.0","46.0","46.0","43.0","43.0","-54.0","0.0","0.0","2.510055379E9","1438.0"
"58.0","58.0","1390.0","43.0","43.0","46.0","41.0","-57.0","0.0","0.0","2.510055654E9","1433.0"
"59.0","59.0","1391.0","42.0","42.0","43.0","43.0","-58.0","0.0","0.0","2.510055697E9","1433.0"
"53.0","53.0","1386.0","48.0","48.0","42.0","43.0","-52.0","0.0","0.0","2.510055724E9","1434.0"
"56.0","56.0","1383.0","45.0","45.0","48.0","42.0","-55.0","0.0","0.0","2.510055916E9","1428.0"
"54.0","54.0","1378.0","47.0","47.0","45.0","42.0","-53.0","0.0","0.0","2.510056084E9","1425.0"
"61.0","61.0","1378.0","40.0","40.0","47.0","40.0","-60.0","0.0","0.0","2.510056462E9","1418.0"
"58.0","58.0","1377.0","43.0","43.0","40.0","42.0","-57.0","0.0","0.0","2.51005655E9","1420.0"
"56.0","56.0","1374.0","45.0","45.0","43.0","42.0","-55.0","0.0","0.0","2.510056692E9","1419.0"
"59.0","59.0","1373.0","42.0","42.0","45.0","41.0","-58.0","0.0","0.0","2.510056957E9","1415.0"
"57.0","57.0","1371.0","44.0","44.0","42.0","42.0","-56.0","0.0","0.0","2.510057083E9","1415.0"
"57.0","57.0","1369.0","44.0","44.0","44.0","42.0","-56.0","0.0","0.0","2.510057239E9","1413.0"
"55.0","55.0","1364.0","46.0","46.0","44.0","41.0","-54.0","0.0","0.0","2.510057492E9","1410.0"
"57.0","57.0","1361.0","44.0","44.0","46.0","41.0","-56.0","0.0","0.0","2.510057767E9","1405.0"
"57.0","57.0","1358.0","44.0","44.0","44.0","41.0","-56.0","0.0","0.0","2.51005802E9","1402.0"
"55.0","55.0","1353.0","46.0","46.0","44.0","41.0","-54.0","0.0","0.0","2.510058273E9","1399.0"
"56.0","56.0","1349.0","45.0","45.0","46.0","41.0","-55.0","0.0","0.0","2.510058548E9","1394.0"
"57.0","57.0","1346.0","44.0","44.0","45.0","41.0","-56.0","0.0","0.0","2.510058813E9","1390.0"
"57.0","57.0","1342.0","44.0","44.0","44.0","40.0","-56.0","0.0","0.0","2.510059161E9","1386.0"
"58.0","58.0","1340.0","43.0","43.0","44.0","41.0","-57.0","0.0","0.0","2.510059414E9","1383.0"
"56.0","56.0","1335.0","45.0","45.0","43.0","40.0","-55.0","0.0","0.0","2.510059748E9","1380.0"
"60.0","60.0","1335.0","41.0","41.0","45.0","41.0","-59.0","0.0","0.0","2.510060013E9","1376.0"
"58.0","58.0","1332.0","43.0","43.0","41.0","40.0","-57.0","0.0","0.0","2.510060313E9","1375.0"
"61.0","61.0","1332.0","40.0","40.0","43.0","40.0","-60.0","0.0","0.0","2.510060647E9","1372.0"
"61.0","61.0","1333.0","40.0","40.0","40.0","41.0","-60.0","0.0","0.0","2.510060832E9","1373.0"
"56.0","56.0","1328.0","45.0","45.0","40.0","40.0","-55.0","0.0","0.0","2.510061112E9","1373.0"
"60.0","60.0","1327.0","41.0","41.0","45.0","40.0","-59.0","0.0","0.0","2.510061472E9","1368.0"
"59.0","59.0","1325.0","42.0","42.0","41.0","40.0","-58.0","0.0","0.0","2.510061772E9","1367.0"
"61.0","61.0","1325.0","40.0","40.0","42.0","40.0","-60.0","0.0","0.0","2.51006209E9","1365.0"
"54.0","54.0","1318.0","47.0","47.0","40.0","40.0","-53.0","0.0","0.0","2.51006237E9","1365.0"
"63.0","63.0","1321.0","38.0","38.0","47.0","41.0","-62.0","0.0","0.0","2.510062653E9","1359.0"
"56.0","56.0","1316.0","45.0","45.0","38.0","40.0","-55.0","0.0","0.0","2.510062887E9","1361.0"
"61.0","61.0","1316.0","40.0","40.0","45.0","40.0","-60.0","0.0","0.0","2.510063247E9","1356.0"
"59.0","59.0","1314.0","42.0","42.0","40.0","40.0","-58.0","0.0","0.0","2.510063527E9","1356.0"
"56.0","56.0","1310.0","45.0","45.0","42.0","41.0","-55.0","0.0","0.0","2.51006375E9","1355.0"
"57.0","57.0","1306.0","44.0","44.0","45.0","40.0","-56.0","0.0","0.0","2.51006411E9","1350.0"
"59.0","59.0","1304.0","42.0","42.0","44.0","40.0","-58.0","0.0","0.0","2.510064458E9","1346.0"
"62.0","62.0","1305.0","39.0","39.0","42.0","40.0","-61.0","0.0","0.0","2.510064776E9","1344.0"
"61.0","61.0","1305.0","40.0","40.0","39.0","40.0","-60.0","0.0","0.0","2.510065034E9","1345.0"
"60.0","60.0","1304.0","41.0","41.0","40.0","40.0","-59.0","0.0","0.0","2.510065314E9","1345.0"
"61.0","61.0","1304.0","40.0","40.0","41.0","40.0","-60.0","0.0","0.0","2.510065614E9","1344.0"
"57.0","57.0","1301.0","44.0","44.0","40.0","41.0","-56.0","0.0","0.0","2.510065799E9","1345.0"
"56.0","56.0","1297.0","45.0","45.0","44.0","41.0","-55.0","0.0","0.0","2.510066052E9","1342.0"
"61.0","61.0","1297.0","40.0","40.0","45.0","40.0","-60.0","0.0","0.0","2.510066412E9","1337.0"
"61.0","61.0","1298.0","40.0","40.0","40.0","41.0","-60.0","0.0","0.0","2.510066597E9","1338.0"
"62.0","62.0","1299.0","39.0","39.0","40.0","40.0","-61.0","0.0","0.0","2.510066877E9","1338.0"
"57.0","57.0","1296.0","44.0","44.0","39.0","41.0","-56.0","0.0","0.0","2.51006704E9","1340.0"
"61.0","61.0","1296.0","40.0","40.0","44.0","40.0","-60.0","0.0","0.0","2.510067388E9","1336.0"
"56.0","56.0","1293.0","45.0","45.0","40.0","42.0","-55.0","0.0","0.0","2.510067476E9","1338.0"
"57.0","57.0","1291.0","44.0","44.0","45.0","42.0","-56.0","0.0","0.0","2.510067644E9","1335.0"
"58.0","58.0","1289.0","43.0","43.0","44.0","41.0","-57.0","0.0","0.0","2.510067897E9","1332.0"
"57.0","57.0","1286.0","44.0","44.0","43.0","41.0","-56.0","0.0","0.0","2.510068136E9","1330.0"
"57.0","57.0","1283.0","44.0","44.0","44.0","41.0","-56.0","0.0","0.0","2.510068389E9","1327.0"
"59.0","59.0","1282.0","42.0","42.0","44.0","41.0","-58.0","0.0","0.0","2.510068642E9","1324.0"
"58.0","58.0","1280.0","43.0","43.0","42.0","41.0","-57.0","0.0","0.0","2.510068865E9","1323.0"
"58.0","58.0","1278.0","43.0","43.0","43.0","41.0","-57.0","0.0","0.0","2.510069104E9","1321.0"
"61.0","61.0","1279.0","40.0","40.0","43.0","41.0","-60.0","0.0","0.0","2.510069343E9","1319.0"
"58.0","58.0","1277.0","43.0","43.0","40.0","41.0","-57.0","0.0","0.0","2.510069528E9","1320.0"
"57.0","57.0","1274.0","44.0","44.0","43.0","41.0","-56.0","0.0","0.0","2.510069767E9","1318.0"
"58.0","58.0","1272.0","43.0","43.0","44.0","41.0","-57.0","0.0","0.0","2.51007002E9","1315.0"
"62.0","62.0","1274.0","39.0","39.0","43.0","41.0","-61.0","0.0","0.0","2.510070259E9","1313.0"
"57.0","57.0","1272.0","44.0","44.0","39.0","42.0","-56.0","0.0","0.0","2.510070325E9","1316.0"
"60.0","60.0","1272.0","41.0","41.0","44.0","41.0","-59.0","0.0","0.0","2.510070578E9","1313.0"
"61.0","61.0","1273.0","40.0","40.0","41.0","41.0","-60.0","0.0","0.0","2.510070783E9","1313.0"
"61.0","61.0","1275.0","40.0","40.0","40.0","42.0","-60.0","0.0","0.0","2.510070871E9","1315.0"
"56.0","56.0","1271.0","45.0","45.0","40.0","41.0","-55.0","0.0","0.0","2.510071056E9","1316.0"
"61.0","61.0","1272.0","40.0","40.0","45.0","41.0","-60.0","0.0","0.0","2.510071321E9","1312.0"
"61.0","61.0","1274.0","40.0","40.0","40.0","42.0","-60.0","0.0","0.0","2.510071409E9","1314.0"
"60.0","60.0","1274.0","41.0","41.0","40.0","41.0","-59.0","0.0","0.0","2.510071594E9","1315.0"
"63.0","63.0","1278.0","38.0","38.0","41.0","42.0","-62.0","0.0","0.0","2.510071702E9","1316.0"
"61.0","61.0","1279.0","40.0","40.0","38.0","41.0","-60.0","0.0","0.0","2.510071841E9","1319.0"
"61.0","61.0","1281.0","40.0","40.0","40.0","42.0","-60.0","0.0","0.0","2.510071929E9","1321.0"
"60.0","60.0","1281.0","41.0","41.0","40.0","41.0","-59.0","0.0","0.0","2.510072114E9","1322.0"
"61.0","61.0","1284.0","40.0","40.0","41.0","43.0","-60.0","0.0","0.0","2.510072123E9","1324.0"
"57.0","57.0","1283.0","44.0","44.0","40.0","43.0","-56.0","0.0","0.0","2.510072112E9","1327.0"
"56.0","56.0","1280.0","45.0","45.0","44.0","42.0","-55.0","0.0","0.0","2.510072268E9","1325.0"
"62.0","62.0","1283.0","39.0","39.0","45.0","42.0","-61.0","0.0","0.0","2.510072436E9","1322.0"
"57.0","57.0","1281.0","44.0","44.0","39.0","42.0","-56.0","0.0","0.0","2.510072502E9","1325.0"
"60.0","60.0","1282.0","41.0","41.0","44.0","42.0","-59.0","0.0","0.0","2.510072658E9","1323.0"
"58.0","58.0","1282.0","43.0","43.0","41.0","43.0","-57.0","0.0","0.0","2.510072667E9","1325.0"
"57.0","57.0","1281.0","44.0","44.0","43.0","43.0","-56.0","0.0","0.0","2.51007271E9","1325.0"
"61.0","61.0","1283.0","40.0","40.0","44.0","42.0","-60.0","0.0","0.0","2.510072866E9","1323.0"
"61.0","61.0","1286.0","40.0","40.0","40.0","43.0","-60.0","0.0","0.0","2.510072855E9","1326.0"
"60.0","60.0","1287.0","41.0","41.0","40.0","42.0","-59.0","0.0","0.0","2.510072943E9","1328.0"
