"buyerDelay","sellerDelay","gap","successes","deviation","variance"
26,3,13,5,16107.4,61543
26,3,14,5,19631,32524.8
26,4,5,5,101530.2,68597.8
26,4,6,5,31688.2,56337.2
26,4,8,5,43006.2,48827.6
26,4,7,5,58492.8,48644.4
26,4,9,5,40116.8,41512.2
26,4,10,5,44037,49814.4
26,4,11,5,41320.4,39585.2
26,4,12,5,17894.4,30139
26,4,13,5,30820.2,36837.4
26,4,14,5,38165.2,46113
26,5,6,5,55349.4,52281
26,5,5,5,64999.8,50533.2
26,5,7,5,51846,48554.8
26,5,8,5,36311.4,41159.2
26,5,9,5,48060,52308.6
26,5,10,5,36426,35453
26,5,11,5,54221.6,35862
26,5,12,5,24740.6,32086.2
26,5,13,5,45825.4,37875.2
26,5,14,5,34221,31406.8
26,6,5,5,139828,69789
26,6,6,5,36606,36988.2
26,6,8,5,13727.4,35129.2
26,6,7,5,52009.6,46240.8
26,6,9,5,46237.4,35520.2
26,6,10,5,43860.6,40761.2
26,6,11,5,76983.8,44360.2
26,6,13,5,45830.8,34326
26,6,12,5,61742,39548
26,6,14,5,41254,41231.2
26,7,5,5,117287,57462.6
26,7,6,5,81984.2,50173
26,7,8,5,28545.2,36594
26,7,7,5,82281,47160.8
26,7,9,5,57781,39554.8
26,7,10,5,82016.4,44615.4
26,7,12,5,40150.8,26914.8
26,7,11,5,48193.6,30272.4
26,7,13,5,65055,39408.4
26,7,14,5,45607.2,28659
26,8,5,5,240868.2,74178.8
26,8,8,5,39904.2,39162
26,8,6,5,47558.6,45445.4
26,8,7,5,63915.6,50616.6
26,8,9,5,50608.8,38087.2
26,8,10,5,103029.8,49463
26,8,12,5,41200.8,32813
26,8,11,5,45319.8,35622.4
26,8,13,5,41949.2,32562.2
26,8,14,5,32908.4,26530.2
26,9,5,5,138715.4,55054.6
26,9,6,5,64774.6,33714.4
26,9,7,5,101916.2,46725.2
26,9,8,5,97070.4,46187.6
26,9,9,5,105215.6,40499
26,9,10,5,74658.6,33713.4
26,9,11,5,47303,27529.4
26,9,12,5,45548.4,24257.8
26,9,13,5,12756.8,19289.8
26,9,14,5,71493,33720.2
26,10,5,5,193036.4,64156.2
26,10,6,5,73623.8,42489.8
26,10,8,5,137812.6,47862.2
26,10,7,5,159218.8,52457.4
26,10,9,5,66067.4,40921
26,10,10,5,93486.6,34693.8
26,10,11,5,41288.8,25393.8
26,10,12,5,93727,37372.8
26,10,13,5,113405.2,38586.6
26,10,14,5,89034.4,30379.2
26,11,5,5,127869,47270
26,11,6,5,88161.6,43310.8
26,11,8,5,50554.8,33516.4
26,11,7,5,122600.6,40965.4
26,11,9,5,121822.8,43883.4
26,11,10,5,45346.4,28230.2
26,11,11,5,62303.2,26737.4
26,11,12,5,72917.6,31062
26,11,13,5,68713.2,33943.4
26,11,14,5,35903.6,22989.2
26,12,5,5,127024,47682.2
26,12,6,5,105604.2,45352.8
26,12,7,5,135135,49168.2
26,12,8,5,68918.6,37947.4
26,12,9,5,88057.6,38933.4
26,12,10,5,113571.4,35020.8
26,12,11,5,37526.4,25510.8
26,12,12,5,51596.8,28820.6
26,12,13,5,62506.2,32558.2
26,12,14,5,31297.2,18588
26,13,6,5,106350.8,35664.2
26,13,5,5,142864,56171
26,13,7,5,131560.8,49503.8
26,13,9,5,29439.2,38263.2
26,13,8,5,127062.2,45167.6
26,13,11,5,38496.8,28007.6
26,13,10,5,111832.2,34888.2
26,13,12,5,86654,34378.8
26,13,13,5,80896.6,30292
26,13,14,5,75112.4,31645.6
26,14,5,5,101730.2,34914
26,14,6,5,158740.2,47808.2
26,14,7,5,122235.6,39528.8
26,14,8,5,121627.6,37454.2
26,14,9,5,27024,23947
26,14,10,5,37185.4,27090
26,14,11,5,32989.2,25498.8
26,14,12,5,61064.6,27507.4
26,14,13,5,103944,32414.6
26,14,14,5,50927.8,26450.4
26,15,6,5,88127.2,37157.6
26,15,5,5,268788,56023.4
26,15,8,5,11368.6,19694
26,15,7,5,164291.2,52497.4
26,15,9,5,154008.8,45973.8
26,15,11,5,95114.6,28250.6
26,15,10,5,138083.6,39115.4
26,15,12,5,16714,19546.2
26,15,13,5,68499.4,31373
26,15,14,5,65338.2,29823
26,16,5,5,63889,41765.4
26,16,6,5,75206,34621.4
26,16,7,5,75235.6,30243.2
26,16,8,5,70369.2,33917.8
26,16,9,5,82210.8,40441.8
26,16,10,5,84236,31597
26,16,11,5,99842.8,36689.6
26,16,12,5,99592.8,28424.8
26,16,13,5,75763.2,32624.6
26,16,14,5,33659,25492.8
26,17,5,5,126380,39499.6
26,17,6,5,249527.2,53670.4
26,17,7,5,163590.4,40798.2
26,17,8,5,188092.4,43697.2
26,17,9,5,174454.6,43066.2
26,17,10,5,98730.8,47054
26,17,11,5,97378,28419.4
26,17,12,5,124174.4,35595.6
26,17,13,5,34330.2,21516.8
26,17,14,5,33117.4,25629.8
26,18,5,5,43057.8,27480.8
26,18,7,5,83340.2,35208.4
26,18,6,5,204542.2,53732.4
26,18,10,5,68697.4,34288
26,18,9,5,96599.4,35994.8
26,18,8,5,240630,49818
26,18,11,5,54343.2,23973.6
26,18,12,5,103335.4,34299.4
26,18,13,5,61087.8,20889.2
26,18,14,5,47234.6,24408.8
26,19,5,5,94975.4,33249.2
26,19,6,5,119159.2,34816
26,19,7,5,44981.8,30261.4
26,19,8,5,113423.4,36941.4
26,19,10,5,75289.4,32739
26,19,9,5,189515,49919.4
26,19,11,5,88860.8,33950.2
26,19,12,5,7161,16711.2
26,19,13,5,63912.2,32548.2
26,19,14,5,99326.2,27775.6
26,20,7,5,39124.6,27485.4
26,20,6,5,171179,52142.4
26,20,5,5,310439.4,54332
26,20,8,5,67084.6,35122.8
26,20,9,5,34146,22731.8
26,20,11,5,124602.8,28860.8
26,20,10,5,129916.8,34560
26,20,13,5,176460.4,32926.2
26,20,12,5,145338.6,28658.6
26,20,14,5,60106.6,24022
26,21,5,5,166219,41837.4
26,21,6,5,128886.4,41183.6
26,21,7,5,130967.2,31092
26,21,8,5,101593.8,29365.2
26,21,9,5,188231.2,42508.6
26,21,10,5,75939.8,35368
26,21,12,5,52556,29305.4
26,21,11,5,123457,36516.6
26,21,13,5,115531.8,31917.8
26,21,14,5,48834.6,19718
26,22,6,5,138299,41443
26,22,5,5,328936,53383
26,22,7,5,301369.4,42678
26,22,8,5,197726.8,44962.8
26,22,9,5,89332.6,29919.8
26,22,10,5,189433.6,40848.8
26,22,11,5,59779.8,26411.4
26,22,13,5,30122.6,18396.4
26,22,12,5,164138.8,38773.2
26,22,14,5,57717.8,23061.6
26,23,6,5,235443.8,44771.6
26,23,5,5,275272,54173.4
26,23,7,5,262177,46686.6
26,23,8,5,156310.2,38414
26,23,9,5,151842.6,40795.8
26,23,10,5,115674,27129.2
26,23,11,5,112971.6,28176.2
26,23,12,5,38301.2,24511.6
26,23,13,5,74126,26134
26,23,14,5,45831,25642
26,24,5,5,283674,59264.6
26,24,6,5,251658.2,43743.2
26,24,7,5,193358.8,44446.4
26,24,8,5,230214.2,38154.6
26,24,9,5,180185.6,37285.2
26,24,11,5,146766.6,32288.4
26,24,10,5,283899.6,48517.2
26,24,12,5,111046,29872.6
26,24,13,5,110818,30429
26,24,14,5,50721,23104
26,25,6,5,224965.2,47638
26,25,8,5,126674.8,30001.6
26,25,9,5,110697.2,30982.8
26,25,7,5,185008.4,42419
26,25,5,5,578360.6,67156.2
26,25,10,5,121352,23539.6
26,25,12,5,89884,23912.2
26,25,13,5,87997,23241.8
26,25,11,5,208805.6,37932.6
26,25,14,5,61308.8,20619.6
26,26,9,5,45277.2,26856
26,26,7,5,146045.8,39419.2
26,26,8,5,215858.6,31838.6
26,26,5,5,350782.4,46485.4
26,26,6,5,366373.4,57599.6
26,26,10,5,97508,29716.6
26,26,12,5,114595.2,30925.6
26,26,13,5,171562.6,31677
26,26,11,5,253824.2,44533.8
26,26,14,5,201950.2,32486.2
26,27,5,5,127326.2,40700.2
26,27,7,5,124897.8,40612.8
26,27,6,5,361888.8,44630
26,27,9,5,147674.4,41291.4
26,27,10,5,192346.8,38424.8
26,27,8,5,542609,62091.2
26,27,11,5,41626.2,29491.4
26,27,12,5,196571,38873.2
26,27,13,5,117417,36794.6
26,27,14,5,87950,31736.6
26,28,5,5,242934,41684.8
26,28,6,5,289991,53928.4
26,28,7,5,246241.2,43266.2
26,28,9,5,68774,28584.2
26,28,8,5,250974,43614.8
26,28,10,5,95607.8,31233
26,28,11,5,198949.6,32809.8
26,28,13,5,87001.4,20078
26,28,12,5,116716.6,39750
26,28,14,5,63119.2,24634
26,29,5,5,224204.2,56276.2
26,29,7,5,88410.6,33909.8
26,29,8,5,162918.4,23531.6
26,29,6,5,402072.4,61324.4
26,29,9,5,222963.8,39039.4
26,29,10,5,60569.4,24150.6
26,29,11,5,85331,30688
26,29,13,5,79667.4,30696.2
26,29,12,5,193061.2,26976.8
26,29,14,5,94764.4,30330.8
26,30,5,5,228378.4,61506.6
26,30,8,5,104477.2,26481.6
26,30,6,5,422651,58645.6
26,30,7,5,375302.8,59235.4
26,30,10,5,168531,31168
26,30,9,5,317730.8,52710.6
26,30,11,5,140326,25083.2
26,30,12,5,79575.8,22055.8
26,30,13,5,194362.4,29842.4
26,30,14,5,175905.2,32625.4
26,31,5,5,253211.4,50135
26,31,6,5,346609.8,45840
26,31,7,5,380363.6,59220.6
26,31,9,5,120651.4,40867
26,31,8,5,378974.2,53255.2
26,31,10,5,225267.2,34694.8
26,31,12,5,6455.8,8333.6
26,31,11,5,192978.8,38403.6
26,31,13,5,32008.2,21286.4
26,31,14,5,128206.8,25736.8
26,32,5,5,288220.4,44361.8
26,32,6,5,181380.6,47745.6
26,32,7,5,296612.4,51976.2
26,32,8,5,309310.8,55186
26,32,11,5,107876,24189.6
26,32,10,5,197959,35480.6
26,32,9,5,329177.2,48117.4
26,32,13,5,166483.4,23867.2
26,32,12,5,191953.6,35808.6
26,33,5,5,212319.4,28982.8
26,32,14,5,255536,42816
26,33,6,5,510871.2,64934
26,33,8,5,118906.8,31158.8
26,33,7,5,497426.4,64107
26,33,9,5,236584,44755
26,33,11,5,156586,41515.4
26,33,10,5,327053.8,49309.2
26,33,12,5,204336.8,35281.8
26,33,14,5,70252.2,26741.6
26,33,13,5,131764,26925.2
26,34,6,5,212642.6,30405.8
26,34,5,5,278704.2,58399.4
26,34,8,5,21607.4,26499.6
26,34,7,5,341438.6,46247.2
26,34,9,5,192272.2,40579.8
26,34,10,5,99893.8,27450.4
26,34,11,5,191501,35090.2
26,34,13,5,82727.6,19587.8
26,34,12,5,131991.8,38612.8
26,34,14,5,174438.6,31104.2
26,35,5,5,129754,38604.6
26,35,8,5,158630,34683
26,35,6,5,290724.4,41063.2
26,35,7,5,241300.4,54403.4
26,35,9,5,314871.6,48223.4
26,35,11,5,114587.2,29676.8
26,35,12,5,114123.2,31153.8
26,35,13,5,127401.4,34459.8
26,35,10,5,418089.2,45305.4
26,35,14,5,119800.4,28032.4
26,36,5,5,304559.2,58623
26,36,8,5,305006.6,56169.6
26,36,6,5,526055.8,68651.6
26,36,7,5,418061,51526.4
26,36,9,5,144941.8,29944
26,36,10,5,53107,20687.8
26,36,12,5,79833.4,23788
26,36,11,5,129549.2,33401
26,36,13,5,170264.4,32117.6
26,37,5,5,228345.6,49874.2
26,36,14,5,287011.6,41242
26,37,6,5,263741.8,48238.8
26,37,7,5,389239.4,58802.2
26,37,10,5,254168.6,42002.8
26,37,8,5,490361,61181.6
26,37,9,5,287053.4,38030.6
26,37,11,5,263998.8,40981
26,37,12,5,160329.6,34685.4
26,37,13,5,110878.2,28432.2
26,37,14,5,183396.4,27498.2
26,38,5,5,484207.8,60681
26,38,7,5,285834.4,42443.6
26,38,8,5,164862.2,35003
26,38,6,5,471812.8,54934
26,38,9,5,265163.4,33005
26,38,12,5,121546.4,24304.2
26,38,13,5,148848,36298.2
26,38,10,5,386384.4,48961.6
26,38,11,5,403949.6,49895.8
26,38,14,5,188599,35980.8
26,39,5,5,257790.6,53639
26,39,6,5,154331.8,40623.2
26,39,7,5,188222.8,48544.2
26,39,9,5,238753.4,45657
26,39,8,5,336973.4,48954
26,39,10,5,174381.2,34698.8
26,39,11,5,211789.2,42734.6
26,39,12,5,126367.4,19974
26,39,13,5,190575,36920
26,40,5,5,125730.8,42256.6
26,39,14,5,232108.6,24032
26,40,7,5,187465.2,40578.8
26,40,6,5,398318.8,60337.6
26,40,9,5,36789.2,21298.2
26,40,10,5,120266,35860.4
26,40,11,5,28710.8,17042.4
26,40,8,5,328601.6,44697.6
26,40,12,5,88561,25738.8
26,40,14,5,106793,18797.2
26,41,5,5,279337,47084.8
26,41,6,5,271908.2,41895.8
26,41,7,5,256800.8,40839
26,40,13,5,521037.8,47439
26,41,8,5,142022.4,42182
26,41,11,5,103132,26768.4
26,41,10,5,279917.4,33086.4
26,41,13,5,100913.6,21088.2
26,41,12,5,287924.2,44962
26,41,14,5,97904,20013.4
26,41,9,5,697089.2,61722.6
26,42,6,5,287817.6,34288.8
26,42,7,5,413789,52470
26,42,5,5,755956,74850.6
26,42,9,5,302778.2,48905.8
26,42,8,5,472392.4,53694
26,42,11,5,45924.8,19552.6
26,42,10,5,246593.4,36857.6
26,42,12,5,87191,28884
26,42,14,5,147177.8,19088.6
26,42,13,5,307119.6,38171.4
26,43,6,5,258099.4,50710
26,43,7,5,209579.2,45340.6
26,43,8,5,130811.2,32073.4
26,43,5,5,664284.2,72131.4
26,43,9,5,287158.4,42347
26,43,10,5,258272.2,39978.4
26,43,13,5,27405.6,18128.6
26,43,11,5,186992,32975.8
26,43,12,5,139302.8,33303.2
26,43,14,5,85736.6,20593.6
26,44,5,5,167091.6,34685.4
26,44,7,5,144837.6,20099.4
26,44,8,5,234865.2,35020.2
26,44,6,5,331088.8,40462.8
26,44,9,5,270474.4,43053
26,44,11,5,223098.8,39362.2
26,44,12,5,96545.4,31581.2
26,44,10,5,330997,34533.4
26,44,13,5,173789.6,26984
26,44,14,5,93822.4,20084.6
26,45,6,5,138063.2,36436.4
26,45,7,5,461709.6,49810.2
26,45,8,5,412738.2,50913
26,45,9,5,216189.2,45151
26,45,10,5,262138.4,30554.6
26,45,5,5,818037.2,69340.2
26,45,14,5,59727.6,20407.6
26,45,11,5,279506.6,30186.6
26,45,12,5,318030.8,42090
26,45,13,5,276308.2,39463
26,46,5,5,643604.8,70004.6
26,46,8,5,70192,28430.2
26,46,7,5,362897.6,41554.8
26,46,6,5,458795.2,40393.4
26,46,9,5,441796.6,45762.6
26,46,10,5,141286.4,36600.8
26,46,12,5,124929.8,28953.4
26,46,11,5,337210.2,34896.4
26,46,13,5,229800.4,33618.6
26,46,14,5,158298.2,31383.6
26,47,7,5,125624.6,37521.8
26,47,5,5,527713.4,64742.2
26,47,6,5,368532.6,35920.6
26,47,9,5,208678.6,31319.8
26,47,10,5,134307,22944.6
26,47,11,5,36236,15487.8
26,47,12,5,116451,31596
26,47,8,5,714556.2,62541.6
26,47,13,5,67287.6,31001.8
26,47,14,5,70195,29571.2
26,48,5,5,324867.6,39236.4
26,48,6,5,213876,46149
26,48,9,5,220124.4,30362.6
26,48,7,5,557199.8,67431.4
26,48,8,5,506457.6,57339.6
26,48,10,5,435198.6,41498.8
26,48,12,5,130340,26229.2
26,48,11,5,423916,44707.8
26,48,13,5,153466.6,25753.6
26,48,14,5,155029.4,18107
26,49,6,5,231167,40727.2
26,49,7,5,204845.6,44125.4
26,49,5,5,449006,52118.6
26,49,9,5,240701.4,43746.6
26,49,10,5,161753,31384.2
26,49,8,5,495730.6,47194.8
26,49,12,5,130585.6,33232
26,49,14,5,48679.4,17958.4
26,49,13,5,160832,40025
26,49,11,5,339996.2,46330.6
26,50,5,5,479339.6,62594.6
26,50,6,5,342205.4,43437.6
26,50,7,5,338630,46415.4
26,50,9,5,430957.2,38152
26,50,8,5,394818.2,49622
26,50,11,5,158133.6,28985.4
26,50,14,5,48946.6,15806.4
26,50,13,5,82150,18014
26,50,10,5,507101.4,44122.8
26,50,12,5,420716.4,47911.6
26,51,5,5,489963.2,56440.2
26,51,8,5,209471.2,28611.2
26,51,7,5,281074.4,38257.8
26,51,6,5,479653.4,58607.2
26,51,9,5,453001.6,52820.6
26,51,10,5,192982.8,28640
26,51,11,5,230122.8,30086.6
26,51,12,5,286784,34422.8
26,51,13,5,209143.2,33071.8
26,51,14,5,23647.4,17636.2
26,52,8,5,272602,44077.2
26,52,5,5,602826.8,52581.8
26,52,9,5,249495.8,34960.6
26,52,6,5,571624.4,53722
26,52,11,5,8224.2,8748.4
26,52,7,5,671961.8,64643.8
26,52,13,5,133196,27004.8
26,52,10,5,303847,32391.4
26,52,12,5,274380.4,33087
26,52,14,5,206988.2,30312.4
26,53,6,5,472820.6,58474.4
26,53,9,5,266420,40653
26,53,8,5,435731.4,44289.6
26,53,7,5,708377,53984.6
26,53,5,5,865066.4,71929.8
26,53,13,5,59964.8,29619.8
26,53,11,5,198451.2,33715
26,53,10,5,414050,31535.4
26,53,12,5,287799.8,36301.4
26,53,14,5,298500,30825.8
26,54,6,5,165020.8,32746.2
26,54,8,5,47993,19111.8
26,54,5,5,656833.4,63002.6
26,54,9,5,253665.4,38447.8
26,54,7,5,538635.6,56457
26,54,10,5,229934.8,40959.6
26,54,11,5,208966.4,25222.4
26,54,13,5,108549.8,26037.2
26,54,12,5,249446.6,34011.4
26,54,14,5,168933.6,24814.4
26,55,5,5,344245.2,40293.6
26,55,6,5,458054.8,43064.6
26,55,9,5,259469,31519.8
26,55,11,5,79136.8,24225.8
26,55,7,5,666210.6,41732.6
26,55,10,5,339016.8,44612.4
26,55,8,5,563660.4,41123
26,55,12,5,231090.8,34007.2
26,55,13,5,289314.2,30734
26,56,6,5,402235.2,55967.6
26,56,7,5,101444.2,31385.6
26,56,5,5,482883.8,33508.4
26,55,14,5,384937,40063.2
26,56,11,5,28605.4,12684.6
26,56,10,5,122553,19341
26,56,9,5,188744.2,19181.4
26,56,8,5,478978.8,44008.2
26,56,12,5,219695.6,29603.2
26,56,14,5,89533.8,16563.4
26,56,13,5,333658.2,36368.6
26,57,8,5,22017.2,22453
26,57,7,5,294038.6,36686.6
26,57,5,5,829682,45493
26,57,6,5,764313.6,65994.8
26,57,9,5,516426.4,46171.4
26,57,10,5,328171.4,35395.8
26,57,12,5,332390,35349.8
26,57,11,5,437486.4,40596.6
26,57,13,5,194430.8,30599
26,57,14,5,173731.6,23039.6
26,58,5,5,555119.2,56011.4
26,58,7,5,253059.8,39206.6
26,58,8,5,519093,57132.4
26,58,6,5,678017.8,52296
26,58,10,5,128003.6,34910.4
26,58,9,5,410986.4,39991.2
26,58,11,5,221368.4,28804.6
26,58,13,5,128957,19475
26,58,14,5,139508.4,32321.6
26,58,12,5,410884,36684.6
26,59,6,5,559093.4,48805.2
26,59,7,5,309797.2,39570
26,59,9,5,282337.4,32403.8
26,59,8,5,722361,43826.6
26,59,10,5,229674.6,34862.2
26,59,5,5,1343210.4,70835.2
26,59,13,5,15336.4,16263.4
26,59,11,5,405951.4,47839.8
26,60,6,5,224544,43099.6
26,60,7,5,173987.2,36453.4
26,60,5,5,521564,51447.8
26,59,14,5,445441.8,38921.2
26,59,12,5,585380,45764
26,60,11,5,224363.8,18531
26,60,8,5,462545.2,31056.2
26,60,12,5,353534.2,36775.2
26,60,9,5,403448,44534.6
26,60,13,5,126891.8,25996.8
26,60,10,5,504354.6,46300.8
26,61,5,5,94152.2,19975.8
26,60,14,5,91024,21996.4
26,61,9,5,14548,12965
26,61,6,5,417251.6,34532
26,61,8,5,458664.6,43269
26,61,10,5,416081.6,47283.2
26,61,11,5,219885.8,37076.6
26,61,13,5,284031.2,31588.6
26,61,14,5,214061.8,18363.2
26,61,12,5,418292.8,34183.8
26,61,7,5,890225.8,52754.8
26,62,5,5,825867.2,64998.2
26,62,8,5,372550.6,41669
26,62,7,5,635127.8,57667
26,62,6,5,753310.4,42707.2
26,62,10,5,62959.2,29586.4
26,62,9,5,776151.4,53988.2
26,62,11,5,294220.8,36428.8
26,62,14,5,172624.6,26776.8
26,62,12,5,409070.8,37680.8
26,62,13,5,538418.8,37403.6
26,63,5,5,829177.6,63876.6
26,63,6,5,584864.6,36100.4
26,63,7,5,641644.6,48210.4
26,63,8,5,488704.6,55017.6
26,63,9,5,224242.4,40914.6
26,63,14,5,175616,19275.4
26,63,11,5,368455,39264.8
26,63,10,5,540755,35171.6
26,63,13,5,245608.8,28582.4
26,63,12,5,394362.2,31348.6
26,64,5,5,499464.8,32838.4
26,64,7,5,327682.6,31962.6
26,64,8,5,464106.6,43494
26,64,10,5,109636,28096.4
26,64,9,5,436949.2,36369
26,64,11,5,287805.8,32990.6
26,64,6,5,1031687.8,67363
26,64,12,5,337767.2,36245.2
26,65,5,5,150885.4,37630.6
26,65,6,5,121067.6,34004.8
26,64,14,5,328086.4,34365.2
26,64,13,5,504158.8,41683
26,65,8,5,99865,30546.6
26,65,7,5,190958.8,36027.4
26,65,9,5,202023,37425
26,65,13,5,182706.2,31667
26,65,12,5,295174.2,31520.8
26,65,14,5,118997.4,25247.8
26,65,10,5,680232.2,48666
26,65,11,5,700874,45898.2
26,66,5,5,672936.4,61998.2
26,66,7,5,544790.4,44126.6
26,66,8,5,363140.4,42203.2
26,66,6,5,736113.4,59465.2
26,66,10,5,138260.8,21776.8
26,66,9,5,578686.8,46027.6
26,66,12,5,219497.2,38685.6
26,66,14,5,296530.8,24428.4
26,66,11,5,520577,45659.8
26,67,5,5,650056.8,59608.8
26,66,13,5,609215.2,37032.2
26,67,8,5,216287.2,37398.2
26,67,7,5,568889.6,51552.4
26,67,6,5,897211,54162.8
26,67,10,5,304441.8,35527.8
26,67,11,5,348349,37746.2
26,67,9,5,644049.4,55562.2
26,67,14,5,106959.4,30170.4
26,67,13,5,356466,28931.4
26,67,12,5,506257.4,41440
26,68,7,5,576532.6,36753.8
26,68,6,5,832982.2,52150.4
26,68,5,5,1061354.6,64663.4
26,68,8,5,418603,39442
26,68,9,5,420564.2,33967.2
26,68,13,5,181735.8,29303.6
26,68,10,5,395281.6,38169.4
26,68,14,5,182142.2,26385
26,68,12,5,466946.6,38211.4
26,68,11,5,618096.4,41883.2
26,69,5,5,482443.8,37255.4
26,69,8,5,135645,17836
26,69,6,5,563658,59010.4
26,69,9,5,413276.8,44093.2
26,69,7,5,808591.4,47741.8
26,69,12,5,379104.6,32042.4
26,69,11,5,257916,18382.6
26,69,10,5,606927.6,47518
26,69,14,5,335691.6,32954.6
26,69,13,5,443627.6,34067
26,70,7,5,224937.4,35455.4
26,70,6,5,821669.6,39375.6
26,70,8,5,349610.4,37393
26,70,5,5,1452940.8,60320.2
26,70,10,5,238651.6,36848.4
26,70,9,5,677905.4,41480
26,70,11,5,457469.6,38563.8
26,70,12,5,514351,38266.8
26,70,13,5,331004,35217.2
26,70,14,5,353796.8,24975.8
26,71,6,5,241002.4,44586.2
26,71,7,5,459949.2,32330
26,71,5,5,892431,67675.6
26,71,8,5,626509.8,32829
26,71,11,5,31543,20851.2
26,71,12,5,60197.6,20313.6
26,71,10,5,633358,43699.4
26,71,9,5,895796.6,58587
26,71,14,5,312675.6,32435.8
26,71,13,5,512178.6,44029
26,72,5,5,663430,58461.8
26,72,6,5,554208.6,27927.8
26,72,10,5,136359.8,17787.6
26,72,7,5,799928.8,46091.6
26,72,9,5,351164.2,36860.6
26,72,13,5,21580.8,13683.4
26,72,14,5,85381.4,19452
26,72,12,5,368036.6,35909.2
26,72,11,5,632126.8,50242.6
26,72,8,5,1223334.4,49371.4
26,73,6,5,252968.6,27120.2
26,73,5,5,498052.6,47191
26,73,7,5,318410.2,38788.6
26,73,12,5,36085,15529.2
26,73,9,5,408704.4,51771.8
26,73,8,5,644817.2,44241.8
26,73,11,5,268091,31510.6
26,73,10,5,595502,37270.2
26,73,13,5,299525.2,32337.2
26,74,6,5,315659.2,24732.6
26,74,5,5,522173.6,49321.8
26,73,14,5,456549,36128
26,74,8,5,33073.6,15925.6
26,74,7,5,446543.4,38772.6
26,74,10,5,237956,30026
26,74,12,5,280438.2,25599.6
26,74,11,5,448629.8,38859.8
26,74,9,5,779786.2,39155.8
26,74,13,5,404472.8,40851.4
26,74,14,5,497887,35274.2
26,75,5,5,864890.8,57601.8
26,75,6,5,754590,61704.2
26,75,9,5,256623.6,36940.2
26,75,8,5,701590.4,49353
26,75,7,5,1100190.2,41862
26,75,11,5,125244.8,20303.8
26,75,13,5,111459,22340.2
26,75,14,5,78463,24471.8
26,75,12,5,372238.4,29072.6
26,76,5,5,507536.6,51527.6
26,75,10,5,958724.6,51132.6
26,76,8,5,258715.8,26265.8
26,76,7,5,387896,45280.2
26,76,6,5,1178012.4,40585.2
26,76,11,5,356125.8,31646.4
26,76,9,5,477197.6,27439.4
26,76,10,5,522678.4,46913.2
26,76,12,5,456753.4,33364
26,76,14,5,302201.2,30617.2
26,76,13,5,436901.6,28853.2
26,77,5,5,1051589.6,46687.2
26,77,6,5,995330.8,42756
26,77,7,5,578446.8,51808.6
26,77,9,5,488487.2,32163
26,77,11,5,308163.6,29499.2
26,77,10,5,409668.8,36046.2
26,77,8,5,1104273.8,54902.8
26,77,12,5,336541.4,38692
26,77,14,5,256914.2,23569.6
26,77,13,5,368013.6,27384.2
26,78,8,5,244340,31939.4
26,78,5,5,1003273,48447.2
26,78,9,5,414140,39051.8
26,78,7,5,1031682.8,51245
26,78,6,5,1247528,52839.2
26,78,14,5,1684.8,5903.2
26,78,10,5,749823,41356.8
26,78,12,5,332000.4,31022
26,78,11,5,651299.8,46827
26,78,13,5,503816,37091
26,79,6,5,640127.8,43578.6
26,79,7,5,680003.8,45225.4
26,79,8,5,623171.6,49129.4
26,79,5,5,1183451.2,56748.6
26,79,9,5,723241.2,53143.4
26,79,10,5,636989.8,32955
26,79,13,5,117546.8,23149.8
26,79,11,5,500593.6,41703
26,79,12,5,412826,44510
26,79,14,5,206408.2,17573
26,80,5,5,492755.6,28184.2
26,80,8,5,6884.4,12585.2
26,80,6,5,728799.2,52208.2
26,80,7,5,492410,45489.8
26,80,10,5,242747.4,35983.8
26,80,11,5,294722.8,34855
26,80,13,5,87722.8,21461.6
26,80,9,5,773781.8,32747.6
26,80,14,5,205084.2,29403.4
26,81,5,5,241307.6,44284.4
26,80,12,5,527182.2,36504.8
26,81,8,5,273324.8,33368.2
26,81,7,5,515745.6,28247.4
26,81,10,5,267286.2,35501.6
26,81,6,5,885834.4,52531.4
26,81,12,5,297415.2,29404.6
26,81,13,5,189931.4,26812.8
26,81,11,5,413401,31516.6
26,81,14,5,259556.8,31871.6
26,81,9,5,1014327.4,54186.4
26,82,7,5,332795.4,36067.8
26,82,6,5,454240.6,50793
26,82,8,5,343598.8,37520
26,82,9,5,339192.8,26243.2
26,82,12,5,67377,21694.6
26,82,13,5,42611.2,17904.6
26,82,5,5,1397406,49731
26,82,14,5,14720.6,12409.2
26,82,10,5,652272.4,49146.6
26,82,11,5,684720,39780.8
26,83,5,5,887885.6,52567.6
26,83,9,5,229197.2,38759
26,83,8,5,498123.8,33317.4
26,83,6,5,1184243.8,51870.4
26,83,7,5,987359.2,53016.2
26,83,10,5,209180.2,40946.4
26,83,14,5,99810.2,14331.8
26,83,11,5,320337,36778.2
26,83,13,5,298683.4,25968
26,84,5,5,528327.2,26000.2
26,83,12,5,620974.4,37811.4
26,84,6,5,515327.2,30461.4
26,84,10,5,51998.8,23974.2
26,84,7,5,699250.8,32641
26,84,9,5,486446.8,27307.8
26,84,11,5,217979.2,29403.4
26,84,12,5,297484.8,28441.4
26,84,13,5,325822.8,35741.2
26,84,14,5,343547,31027.6
26,85,5,5,799641.8,55468
26,84,8,5,1742894.4,51284.4
26,85,7,5,534082.2,46867.6
