"buyerDelay","sellerDelay","gap","successes","deviation","variance"
16,11,6,5,271148,63086
16,11,7,5,177887.4,47813.4
16,11,8,5,103942.8,34651.6
16,11,9,5,115112,49204.2
16,11,10,5,132960,38634.4
16,11,11,5,66672.8,27160.6
16,11,13,5,58079.4,30467
16,11,12,5,87703,37050.4
16,11,14,5,20908.4,15609.6
16,12,5,5,123765.8,55858.2
16,12,7,5,68246.2,33455.4
16,12,6,5,185476.2,51650.8
16,12,8,5,79006.6,28147
16,12,9,5,16718.6,20707.4
16,12,10,5,34265.4,23481
16,12,12,5,86029.2,32719.2
16,12,11,5,69272.4,30228
16,12,14,5,45432.8,28383.2
16,12,13,5,62227.4,31651.8
16,13,6,5,79683.8,38805.2
16,13,5,5,213705.2,46652.4
16,13,7,5,74361.8,40843.8
16,13,9,5,68415.6,29975.2
16,13,8,5,136607.6,36640.2
16,13,10,5,48647.6,27706.2
16,13,11,5,72842.2,29376.4
16,13,12,5,97583.6,33167.4
16,13,13,5,71681.6,31416.6
16,13,14,5,63625.8,24095.2
16,14,5,5,41357.8,33163.8
16,14,8,5,56265,26409.6
16,14,6,5,189183.6,51579.4
16,14,7,5,107897.8,48407
16,14,9,5,65759.4,30452.6
16,14,10,5,92337.6,27499.8
16,14,12,5,16402.2,21471.4
16,14,14,5,32588.4,20661.2
16,14,13,5,53258.4,23477.4
16,14,11,5,93526,38422.6
16,15,5,5,214247.6,53275.4
16,15,7,5,71569.4,25850.2
16,15,6,5,143853.2,45484.6
16,15,9,5,67868.8,27698.8
16,15,8,5,157389.8,48423.2
16,15,10,5,40364.2,29782.8
16,15,12,5,37791.4,19977
16,15,13,5,31213.6,19493.8
16,15,11,5,138254.6,39946.2
16,15,14,5,68601.2,27484
16,16,8,5,73035.2,24776.6
16,16,5,5,270985.4,64526.6
16,16,6,5,206666.4,44946.8
16,16,7,5,191350.6,47187.8
16,16,9,5,181035.6,37700.4
16,16,10,5,54822.8,19082.4
16,16,11,5,53833.4,24468.6
16,16,12,5,35089.2,25398.2
16,16,14,5,5754.6,9700.6
16,16,13,5,57064.2,22226.2
16,17,5,5,129160.2,56139.8
16,17,6,5,72851.2,27283.2
16,17,7,5,63301.2,33962.6
16,17,8,5,180976.6,55368.8
16,17,9,5,141917.2,44876.8
16,17,11,5,66388,31868.6
16,17,12,5,61319.8,28540
16,17,10,5,166324,49892.4
16,17,13,5,105218.6,36029.4
16,17,14,5,118684.2,33769
16,18,7,5,59728.8,28678.8
16,18,6,5,210438.6,51105.8
16,18,5,5,250257.8,56969.4
16,18,9,5,28441.6,15345
16,18,8,5,305385.2,62318.8
16,18,10,5,135132.8,32941.4
16,18,12,5,84542.4,32909.6
16,18,11,5,165019,41080.2
16,18,13,5,86786.8,34937.8
16,18,14,5,64786.8,18197.2
16,19,5,5,155463,35319.2
16,19,6,5,192803.8,56769.2
16,19,8,5,172892.8,47955.2
16,19,7,5,252131.8,50329.4
16,19,9,5,152900.6,33386.4
16,19,10,5,131030.8,39180.8
16,19,11,5,76753.6,36377.8
16,19,12,5,134013.6,36229.2
16,19,13,5,172040.4,37154.4
16,19,14,5,113198.6,32388
16,20,7,5,23961,27764.6
16,20,6,5,251917.4,58281.2
16,20,5,5,332711.4,65645.4
16,20,9,5,70553,33800.8
16,20,8,5,268431.2,57708.8
16,20,11,5,5883.2,11303
16,20,10,5,122025.2,43000
16,20,13,5,41351,24845.6
16,20,12,5,216336.8,40850.2
16,20,14,5,15483,19495.2
16,21,6,5,83118.6,33443.4
16,21,5,5,421044,70193.4
16,21,8,5,167007.4,42562.2
16,21,7,5,244363,47722.4
16,21,9,5,297691.8,56317
16,21,10,5,80504.4,35033.6
16,21,11,5,83800.8,29173
16,21,12,5,65752.8,22347.4
16,21,13,5,112468,30016.2
16,21,14,5,96755.4,27192
16,22,5,5,195380.8,44567.8
16,22,7,5,154379,28651.8
16,22,6,5,297432.8,54873.4
16,22,8,5,258020.4,48548
16,22,9,5,8465.4,12828.2
16,22,10,5,172025.6,37824
16,22,11,5,171169.8,31911.4
16,22,14,5,14869.8,17504.8
16,22,12,5,207807,36654.6
16,22,13,5,93189.6,24104
16,23,6,5,19295.2,14819
16,23,5,5,204677.2,55123.6
16,23,7,5,172492,48071
16,23,8,5,225506.4,51891.6
16,23,9,5,256044.6,56370.2
16,23,10,5,123428.6,35262
16,23,11,5,165145.6,41016.6
16,23,12,5,92633.8,28534
16,23,13,5,100600.2,30056.4
16,23,14,5,117763.4,27454.4
16,24,5,5,203668.8,37508.6
16,24,7,5,113058.8,40823
16,24,8,5,152930.6,35827.2
16,24,6,5,341183,55323.2
16,24,9,5,218832,40185.8
16,24,11,5,14993.4,13821.4
16,24,10,5,219323.6,51511.2
16,24,13,5,79933.8,22415.8
16,24,12,5,130628.2,30002
16,24,14,5,88846.2,21582
16,25,5,5,176363,54343
16,25,8,5,168942.2,37259
16,25,6,5,327239.2,64411.6
16,25,7,5,272317,59325.4
16,25,9,5,189275.6,42148.6
16,25,10,5,124723,35794.8
16,25,13,5,13118.4,19970.2
16,25,11,5,160726,33369.6
16,25,12,5,139341.8,29638.8
16,25,14,5,63900.4,20259.2
16,26,5,5,204637.2,62265.4
16,26,6,5,238611.8,52412.4
16,26,7,5,100135.6,45886.6
16,26,9,5,52615.2,21883.2
16,26,8,5,283688.4,50625.6
16,26,10,5,141466,33782.2
16,26,11,5,83647.8,23918.4
16,26,12,5,130384.8,34195.2
16,26,13,5,156498.4,25659
16,26,14,5,92778.8,29594.4
16,27,5,5,105082.6,35907.4
16,27,7,5,126646.6,35303.2
16,27,6,5,253981.8,60438.4
16,27,8,5,224890,40779
16,27,10,5,132727.8,36134.2
16,27,9,5,367353.4,47021.4
16,27,11,5,191756.4,29674.2
16,27,13,5,42828.8,24536.6
16,27,12,5,201807.4,38394
16,27,14,5,103140,25002.8
16,28,5,5,114410.6,47522.6
16,28,7,5,178367,46884.2
16,28,6,5,282333.4,40456.6
16,28,8,5,323282.6,56776.8
16,28,10,5,192383.6,39637
16,28,9,5,268940,42329.8
16,28,11,5,85706.4,33169.6
16,28,12,5,125009.8,24878.2
16,28,13,5,52416.8,14400.6
16,28,14,5,81000,25116.4
16,29,5,5,277354.4,53179
16,29,7,5,109112,38998.4
16,29,6,5,284432.8,46845
16,29,8,5,207560.6,39834.6
16,29,9,5,260980.8,40265
16,29,10,5,155018.8,34573.6
16,29,12,5,45127,28551.2
16,29,13,5,80067,18403.4
16,29,11,5,197828.2,44107.4
16,29,14,5,63278,24088.4
16,30,6,5,89141.6,35760.8
16,30,5,5,332766.8,66189.4
16,30,7,5,299045.6,47960.2
16,30,8,5,419737.8,56158
16,30,9,5,313551.6,42082
16,30,10,5,284026,48385.6
16,30,12,5,114938.8,26365.8
16,30,11,5,249673.4,38027.4
16,30,13,5,5367,9505.2
16,30,14,5,110559.8,32378.2
16,31,6,5,174278.2,48969.2
16,31,5,5,377458.2,65453.4
16,31,7,5,435878,64031.4
16,31,8,5,473375.2,54058.4
16,31,9,5,327623.2,56645
16,31,10,5,56236.8,21442.8
16,31,11,5,275774.8,41068.2
16,31,13,5,128436.2,27003
16,31,14,5,100633.2,14704.8
16,31,12,5,186447.2,32638
16,32,5,5,510160.6,69415.8
16,32,6,5,317254,54762.8
16,32,8,5,260784.2,42246.2
16,32,9,5,231974.4,46259.4
16,32,7,5,500016.6,64601.8
16,32,11,5,40584.6,24103.2
16,32,10,5,209083,37918.4
16,32,12,5,67260.6,19321.4
16,32,13,5,48338.8,11617.2
16,32,14,5,70558.2,19894.8
16,33,5,5,263686.8,59410.6
16,33,7,5,122175,33406
16,33,6,5,297410.4,59098
16,33,9,5,112885,17827
16,33,8,5,370447.4,46045.2
16,33,12,5,88881.8,25105.6
16,33,11,5,176802.2,31500.4
16,33,10,5,202631.8,38706
16,33,14,5,128557,22434
16,33,13,5,138586.8,30939.4
16,34,6,5,224349,40134.6
16,34,5,5,441464.8,60965.8
16,34,7,5,359230.8,44348.6
16,34,9,5,415076.6,55902.6
16,34,8,5,484865,58880.8
16,34,11,5,40954,25750.2
16,34,10,5,221792.8,28729
16,34,12,5,118268.6,34224.8
16,34,14,5,65288,23649.6
16,35,7,5,104271.4,24458.4
16,35,5,5,305369.8,65787
16,34,13,5,293557,38041.2
16,35,6,5,285475.4,49102.8
16,35,8,5,226495,39461.6
16,35,11,5,19934.4,18763.4
16,35,9,5,253162.2,41464.8
16,35,12,5,147796.4,28932.6
16,35,10,5,338208.4,47586
16,35,13,5,88998.4,26026.8
16,35,14,5,50239.6,17663.8
16,36,6,5,41710.6,29785
16,36,5,5,158634.2,39455.4
16,36,8,5,169429.4,33504.8
16,36,7,5,328311.8,47166.4
16,36,11,5,121635.2,35760.2
16,36,10,5,200043,40203.4
16,36,9,5,408427.4,55746.2
16,36,12,5,163067.8,29358
16,36,13,5,238537,29530.8
16,36,14,5,117340.6,22126.6
16,37,6,5,33688.2,17541.2
16,37,5,5,561546.8,57334.2
16,37,9,5,152501.6,41804.6
16,37,7,5,454054.2,61687
16,37,8,5,438139,51319.2
16,37,10,5,535887.8,46775.6
16,37,11,5,218223.2,47846.2
16,37,12,5,181922.2,21874.4
16,37,13,5,248473.2,36999
16,37,14,5,179584.4,36013.6
16,38,6,5,305836.4,51274.8
16,38,7,5,277540.2,55432.6
16,38,5,5,548730.2,58956.8
16,38,8,5,199654.6,37124.4
16,38,9,5,206091.6,34261.2
16,38,12,5,153013.6,31928.8
16,38,13,5,78170.6,26957.2
16,38,11,5,282347.6,41288.6
16,38,10,5,422673,51091.6
16,38,14,5,134387.2,26930.4
16,39,6,5,157210.2,47722
16,39,8,5,338111.4,55134.8
16,39,7,5,428406.6,60259.4
16,39,9,5,287885.2,44025.6
16,39,10,5,39229.4,20407.2
16,39,5,5,698238.8,68889.8
16,39,12,5,64098.6,18483.8
16,39,11,5,83441.2,24572.8
16,39,13,5,230356.8,29013
16,39,14,5,120409,18915.4
16,40,7,5,205049,48175.8
16,40,6,5,287341.2,40067.8
16,40,9,5,86216.2,30848.6
16,40,5,5,686149,64999
16,40,8,5,333138.8,53895.6
16,40,12,5,152792.8,20851.4
16,40,11,5,298768.6,42124.6
16,40,13,5,96300.2,24853
16,40,14,5,184971.6,32627.4
16,40,10,5,504264.8,47267.6
16,41,5,5,239042.6,55824.2
16,41,9,5,99141.4,37572.2
16,41,6,5,393193.8,55731.2
16,41,7,5,369508.6,54045.8
16,41,8,5,229270.4,26768.8
16,41,12,5,150789,35257.6
16,41,10,5,349948.8,46572
16,41,11,5,198727.8,42548.2
16,41,13,5,190370,38483.8
16,41,14,5,262604.8,36283.4
16,42,7,5,235329,43598.2
16,42,5,5,360150.8,34463.4
16,42,8,5,250095,39201
16,42,6,5,830325.4,60379.4
16,42,12,5,138559.4,24667
16,42,9,5,611962.2,49139.4
16,42,11,5,319197.8,41381.4
16,42,10,5,421110.6,46206.4
16,43,5,5,113699.2,33373.4
16,42,14,5,48057.4,29577.6
16,42,13,5,161375.4,40999.8
16,43,7,5,363263,49258.2
16,43,6,5,618422.2,61619.6
16,43,9,5,297525,45952.2
16,43,10,5,280403.8,33018.4
16,43,11,5,113288.4,26094.2
16,43,8,5,713079.8,62102.8
16,43,12,5,203551,25638.2
16,44,5,5,12589.2,14612
16,43,13,5,190226.2,31352.6
16,43,14,5,205563.8,32776.2
16,44,6,5,220197.4,25166.4
16,44,7,5,431383.8,50209
16,44,10,5,255864.4,36727.2
16,44,8,5,406070.8,38322.2
16,44,9,5,408191.8,52185.4
16,44,11,5,290566.4,41341
16,44,13,5,32603.6,18819.2
16,44,12,5,172694.6,33393.8
16,44,14,5,252657.2,37225.6
16,45,5,5,604639.6,56077.2
16,45,7,5,404710.2,39490.8
16,45,6,5,611935,66923.6
16,45,9,5,217577.4,33510.8
16,45,8,5,513960.2,47928.8
16,45,13,5,63767.8,28949
16,45,11,5,237153.6,38869.6
16,45,10,5,337135,32031.6
16,45,12,5,329625.6,47162
16,45,14,5,226538.8,28693.8
16,46,5,5,234760,34467
16,46,7,5,107737,36396.4
16,46,6,5,360892.8,59722.4
16,46,8,5,298150.6,43161.2
16,46,9,5,281671.8,42020.2
16,46,10,5,239165.6,31431.8
16,46,11,5,267547.8,31650.2
16,46,14,5,32716.2,21116.2
16,46,13,5,144557.4,22410
16,46,12,5,311758.6,32384
16,47,7,5,351705.6,40174
16,47,5,5,643338.2,66594.6
16,47,8,5,341070.8,51014.8
16,47,6,5,569351.8,45566.4
16,47,9,5,394844.2,45199.8
16,47,10,5,135668.8,34444
16,47,13,5,55064.8,13292
16,47,12,5,158599.6,28074.6
16,47,11,5,431362,46509.8
16,47,14,5,151286,26278.6
16,48,5,5,176865.4,47733.4
16,48,6,5,453946,59618
16,48,7,5,513818.6,48224.6
16,48,9,5,337398.4,44074.8
16,48,10,5,458576.6,42593.2
16,48,11,5,185612.4,21622.8
16,48,8,5,681954,59420.4
16,48,12,5,164358.4,21460
16,48,13,5,97518.2,32375.4
16,48,14,5,148231.2,24821.4
16,49,5,5,346228.6,56912.2
16,49,8,5,330448.8,43346.6
16,49,9,5,166238,24633.2
16,49,6,5,684251.8,69228
16,49,7,5,642814.6,62949.4
16,49,10,5,196190.6,25252.4
16,49,11,5,105655.6,24068.2
16,49,14,5,121405.8,26899.4
16,49,12,5,260673.6,40539.6
16,49,13,5,248755,35471.6
16,50,6,5,273813.4,47401.6
16,50,5,5,610019,62591
16,50,7,5,275558.6,42159.4
16,50,8,5,412854.6,55969.6
16,50,9,5,334395.2,53029
16,50,10,5,211642.4,37925.2
16,50,12,5,140793.4,30902
16,50,11,5,392304.8,37834.4
16,50,14,5,76417,20830.6
16,50,13,5,164999.4,34030.2
16,51,6,5,299877.2,47218.4
16,51,9,5,247124.4,32744
16,51,5,5,966367.6,74115
16,51,8,5,459482,50748.4
16,51,7,5,687837.8,51055
16,51,10,5,216713.8,32334
16,51,11,5,272085.8,36379.8
16,51,14,5,102745,27470.6
16,51,13,5,175343.8,32275.4
16,52,6,5,200319,40435.4
16,51,12,5,456645.2,40562.4
16,52,5,5,626099.8,58353.8
16,52,7,5,305351.4,38607
16,52,8,5,337956.4,27044
16,52,9,5,207916.2,43545.8
16,52,10,5,284706.8,37289.4
16,52,13,5,178743.2,30117.8
16,52,11,5,477487.8,39454.4
16,52,12,5,349885,34450.8
16,52,14,5,260738.6,27066
16,53,5,5,531061.2,43787
16,53,8,5,177815.2,39222.8
16,53,7,5,425538,46252.2
16,53,6,5,544549.6,49436.4
16,53,9,5,387516.4,45018.4
16,53,10,5,185888.4,27141.8
16,53,13,5,62263.2,26248.6
16,53,11,5,320683,32372.6
16,53,12,5,347159,29531.8
16,53,14,5,208413.2,37426.4
16,54,5,5,438210.6,51877.4
16,54,7,5,269473.6,22720
16,54,8,5,246315.6,38674
16,54,10,5,206581.6,28977
16,54,9,5,424767,32075
16,54,11,5,223029.4,33431
16,54,6,5,955974.6,64941.2
16,54,12,5,102170,26605.6
16,54,14,5,9479.2,8637.2
16,54,13,5,293710.2,32639.4
16,55,5,5,325585,53772.2
16,55,6,5,302082.4,45550
16,55,8,5,377824.2,37949
16,55,7,5,520084.2,45369.8
16,55,10,5,258517,38632.4
16,55,9,5,469037.8,36279.8
16,55,12,5,196084.8,31550.8
16,55,11,5,436842.4,42367.6
16,55,13,5,349490.8,34778.6
16,55,14,5,189612.4,29993.2
16,56,9,5,127653.8,31156
16,56,7,5,461320,53982.2
16,56,6,5,554105.6,44814
16,56,8,5,499945.6,45619.6
16,56,11,5,102620,32751
16,56,5,5,967134,57231
16,56,12,5,152246.2,33098.2
16,56,13,5,120021.2,25590.6
16,56,14,5,160135.6,21546.4
16,56,10,5,564823.2,44743.8
16,57,6,5,581889,54597.6
16,57,7,5,362559.8,59367
16,57,5,5,916542.6,72614.2
16,57,9,5,399073.4,39829.4
16,57,8,5,561601,55427.2
16,57,12,5,3578.4,10832.2
16,57,10,5,168101,34181.4
16,57,11,5,302406.6,27140.2
16,57,13,5,124660.8,31988.8
16,58,6,5,115514.4,25347.6
16,58,5,5,188594.2,36258.2
16,57,14,5,193340.4,30164.6
16,58,11,5,70990.4,24734.4
16,58,9,5,275065.6,32387.6
16,58,10,5,357056.2,34338
16,58,7,5,689423.8,51195.2
16,58,12,5,228219.4,20585
16,58,8,5,734555.4,59272.8
16,58,13,5,151554.6,30645.8
16,58,14,5,175125.2,21620.2
16,59,5,5,515066.4,54358.6
16,59,6,5,443529,47968.6
16,59,10,5,32831,19959.4
16,59,8,5,744053,61506.8
16,59,7,5,792064.6,63350.2
16,59,9,5,726399.4,56835.8
16,59,11,5,250144.4,40226.2
16,59,14,5,259679,29186.2
16,59,13,5,291705.4,30277.8
16,59,12,5,495711.8,45364.8
16,60,5,5,594772.2,52266.2
16,60,7,5,367911.2,42941.8
16,60,6,5,860655.6,62995.6
16,60,8,5,405536.4,44450.2
16,60,9,5,504765.2,41406
16,60,14,5,12928.4,8930.4
16,60,13,5,208040.6,19816.2
16,60,10,5,582110.2,46844.4
16,60,12,5,454184.6,37378.8
16,60,11,5,473577.2,39701
16,61,5,5,280735.8,45591.8
16,61,6,5,484631,52246
16,61,7,5,439488.8,45635.4
16,61,10,5,278004.2,31291
16,61,8,5,581041.6,41854.2
16,61,9,5,809362.4,48987.8
16,61,12,5,221427.6,40486
16,61,11,5,366424,45557.4
16,61,13,5,306926.6,33718.6
16,61,14,5,208210,34937.2
16,62,6,5,392802.2,52418
16,62,7,5,433846,43948.2
16,62,5,5,670607,52994.6
16,62,8,5,477285.6,50042
16,62,9,5,463878.4,53093.8
16,62,11,5,139144.8,31227.4
16,62,10,5,432941.6,42957.4
16,62,13,5,164985.6,12538.6
16,62,12,5,360746.2,37835.6
16,62,14,5,301729,24642.4
16,63,5,5,663284.2,52981
16,63,8,5,516791,43889.2
16,63,9,5,354109,36066
16,63,6,5,777530.4,52314
16,63,11,5,82852.8,23071.6
16,63,10,5,338990.2,32997.2
16,63,7,5,940875.2,67982.2
16,63,14,5,5565.6,11759.6
16,63,12,5,209699.8,31060.8
16,63,13,5,235472.4,29061.4
16,64,7,5,37246.8,20001.2
16,64,5,5,647856.8,59983.6
16,64,8,5,407698.4,36715.8
16,64,10,5,263641.4,27511.2
16,64,9,5,335965,32669.4
16,64,6,5,873436.4,60785.2
16,64,11,5,220584.6,30965.8
16,64,14,5,245880.8,22488.6
16,64,12,5,448378.4,37739
16,64,13,5,413396,34889.6
16,65,5,5,516898.4,49827.4
16,65,8,5,133461.2,35854.2
16,65,7,5,633222.2,40038
16,65,6,5,888978.8,61808
16,65,10,5,416402.8,40275.2
16,65,11,5,375811,41113
16,65,9,5,702284.6,50731.4
16,65,13,5,173389,13814
16,65,14,5,67122.2,26444
16,65,12,5,417919.4,42223.2
16,66,9,5,162433.2,28857.8
16,66,6,5,493275.2,49988.2
16,66,5,5,767827.4,52961.2
16,66,7,5,557353.4,56573
16,66,8,5,463289.6,48366
16,66,10,5,375176.4,25659.6
16,66,11,5,202663.2,25553
16,66,13,5,179461.8,27118.4
16,67,6,5,19262.4,22406
16,66,12,5,646239.8,38353.6
16,66,14,5,417139,31972.6
16,67,7,5,351269.2,28245.8
16,67,8,5,271771.8,35857.8
16,67,5,5,873954.2,64600
16,67,9,5,524717.4,46883.8
16,67,10,5,425856.4,36231.6
16,67,11,5,299678.8,32030.4
16,67,13,5,253751,34529.4
16,67,14,5,205014,29609.4
16,67,12,5,504656.8,37789.8
16,68,5,5,292812,47159
16,68,6,5,417338.4,54738.4
16,68,9,5,382657.8,40132.4
16,68,11,5,218441.2,21656
16,68,8,5,492209.6,51522.8
16,68,7,5,711369.6,60357.4
16,68,10,5,528558,35743.4
16,68,14,5,136818.2,28557
16,68,12,5,253785.2,38484
16,68,13,5,330268.8,40850.2
16,69,6,5,365866,48088.4
16,69,5,5,902909.4,38586.4
16,69,10,5,143483.8,31227.4
16,69,7,5,698353.2,47868.2
16,69,8,5,609597.6,47264
16,69,9,5,509541.8,50537.6
16,69,11,5,313864.8,30442.2
16,69,12,5,207294.8,33686.6
16,69,13,5,136526.6,26038
16,70,6,5,342880.8,36144.6
16,69,14,5,188040.4,31829.6
16,70,5,5,495018.4,56499.4
16,70,9,5,211008.2,28437.8
16,70,7,5,825103.6,49539.8
16,70,8,5,744645.2,51578.8
16,70,10,5,590121.2,49810.8
16,70,11,5,572312.8,38806.2
16,70,13,5,245990,23771.6
16,70,12,5,491022.4,37758
16,70,14,5,255583.6,30078
16,71,5,5,326890,32285.6
16,71,6,5,360068.4,32413
16,71,9,5,234799.6,32994.2
16,71,8,5,546254.6,50942.6
16,71,11,5,350664.2,39149.8
16,71,10,5,517412,49699.6
16,71,7,5,898956.2,57959.4
16,71,13,5,210867.2,12173.2
16,71,12,5,292631.8,41750
16,71,14,5,131081,23623.2
16,72,6,5,516573.2,48786.6
16,72,7,5,394359.4,48302.8
16,72,8,5,640680.6,39380
16,72,5,5,1340010.8,49643
16,72,10,5,263366.4,35095.8
16,72,9,5,706009.2,56904.2
16,72,11,5,417958.2,31858.8
16,72,13,5,417331.2,28795.2
16,72,12,5,343800.6,40565.2
16,72,14,5,201357.2,34706.4
16,73,5,5,304359.8,44806.6
16,73,6,5,579849.4,42703.6
16,73,7,5,337310.8,50517.4
16,73,10,5,303819.6,42997.6
16,73,9,5,469285.8,32787.6
16,73,8,5,610218.2,49238.4
16,73,11,5,172940.2,28727
16,73,12,5,263567.4,29750.6
16,73,13,5,66640.4,17105.8
16,73,14,5,332404.2,18560
16,74,6,5,222051,30305
16,74,5,5,682626.6,39677.4
16,74,7,5,389691.6,33295
16,74,8,5,374265.2,36356.6
16,74,10,5,450643.6,23963.6
16,74,9,5,360961.6,44339.2
16,74,13,5,242047.4,38735.8
16,74,11,5,511872.4,45611
16,74,14,5,166388.2,35185.2
16,74,12,5,396875,42231.2
16,75,5,5,835780.2,38987.6
16,75,6,5,368364.6,31032.6
16,75,9,5,284224.8,39921.8
16,75,8,5,503019.6,40354.2
16,75,7,5,887058.8,53324
16,75,10,5,339407,35137
16,75,11,5,540900.4,32851
16,75,12,5,216825.4,25766.2
16,75,13,5,352607.2,28839.8
16,76,5,5,833170.2,43580
16,76,7,5,585426.6,49753.4
16,76,8,5,515777.2,40874.6
16,75,14,5,725664,31614.2
16,76,6,5,1047393.4,55178.6
16,76,12,5,346192.2,26603.6
16,76,13,5,226524.2,27179.2
16,76,9,5,552938.6,47664.6
16,76,10,5,521603.8,43347.6
16,76,11,5,478906.4,44368.2
16,76,14,5,314200.4,28285.8
16,77,5,5,532602.6,51731.2
16,77,8,5,486141.2,37315
16,77,7,5,601403.6,42868
16,77,6,5,674929.4,33532.4
16,77,11,5,131143,27281.2
16,77,13,5,272210.2,34106.6
16,77,12,5,292736.2,31200.2
16,77,10,5,616711.8,31439.8
16,77,9,5,845790.2,42245.4
16,77,14,5,195897.6,23803.8
16,78,6,5,64032.8,24954.6
16,78,7,5,255629.6,48464.6
16,78,8,5,418229.8,30903.6
16,78,5,5,1013917.2,47445.4
16,78,13,5,54726.2,21738.2
16,78,11,5,473029.2,37393.8
16,78,12,5,324629.8,35655.4
16,78,10,5,751372.8,50661.2
16,78,9,5,1109291.2,51640.2
16,79,6,5,265841.2,20968.2
16,78,14,5,315948.6,18750.2
16,79,5,5,327075.8,46913
16,79,8,5,246319.8,35360.6
16,79,7,5,768431.4,58005.8
16,79,11,5,307591.6,37302
16,79,12,5,85962.4,19950.6
16,79,10,5,478317.4,39534
16,79,9,5,840255.6,56596.4
16,79,13,5,268661.2,24968.6
16,80,5,5,607601.4,36496.8
16,80,6,5,672375.6,38603.8
16,79,14,5,389359,38848.8
16,80,7,5,609208.8,40732.6
16,80,9,5,429337.4,43759.8
16,80,10,5,382985.6,31307.8
16,80,8,5,922984.8,48929.6
16,80,11,5,543039.6,28680.8
16,80,13,5,1238.8,5373.4
16,80,12,5,360301.8,34571.8
16,80,14,5,271585.4,29204
16,81,5,5,569257.4,46376.4
16,81,7,5,454233.6,38411.2
16,81,6,5,962688.6,45288.4
16,81,8,5,475065.6,45584.8
16,81,10,5,572156.6,37359.6
16,81,11,5,500128.2,40135.8
16,81,9,5,818620.4,41613.6
16,81,12,5,674622.6,40198.4
16,81,13,5,622232.2,37827.4
16,81,14,5,245747,32314.4
16,82,5,5,510824,42602.4
16,82,8,5,277248.2,33980.6
16,82,6,5,1045973.4,52468.6
16,82,7,5,658449.8,40016.2
16,82,11,5,113775.4,20107.8
16,82,10,5,473991.4,39278.8
16,82,13,5,45641.6,22925.4
16,82,9,5,730229.2,42199
16,82,14,5,38890.4,17250
16,82,12,5,506733.8,40845
16,83,5,5,633929.6,40100
16,83,8,5,236410.4,35461.8
16,83,6,5,750716.8,44287.6
16,83,7,5,1074793.6,47819.8
16,83,9,5,425983,32607
16,83,13,5,47071.4,15068.6
16,83,10,5,691410.4,53194.8
16,83,11,5,570695.2,32416
16,83,12,5,380328,26526
16,83,14,5,343415.8,23680.8
16,84,8,5,768717.8,45812.8
16,84,5,5,1178795.8,44102.2
16,84,7,5,978472.2,43996.8
16,84,6,5,1257294.4,40957
16,84,9,5,431366.4,43043.4
16,84,13,5,217772.8,22622.4
16,84,14,5,223052.4,25755.2
16,84,11,5,412133.2,31846.2
16,84,12,5,481837.2,31659.4
16,84,10,5,822305.6,53779
16,85,6,5,659251,46333.2
16,85,8,5,347177,27579.2
16,85,5,5,1018811,44287
16,85,9,5,469627,39276
16,85,11,5,52189.8,15911.8
16,85,7,5,1167251.6,46154.6
16,85,13,5,12985.6,11553.4
16,85,14,5,256422,17081.4
16,85,10,5,455875.8,37815.8
16,85,12,5,584310.4,27886.8
16,86,5,5,636141.6,60317.6
16,86,7,5,510476,50855.6
16,86,6,5,667453,46662.2
16,86,8,5,659657.2,23332
16,86,10,5,256848.8,33865.4
16,86,13,5,44811.4,22884.2
16,86,12,5,132538.8,26790.6
16,86,11,5,513669.4,34542.6
16,86,9,5,813631.6,35358.2
16,87,5,5,845550,34686
16,86,14,5,524135.8,38066.4
16,87,8,5,709397.2,31279.2
16,87,6,5,1473007,54592
16,87,7,5,1343448.8,49951
16,87,11,5,340218.6,24928
16,87,9,5,655750.8,42626.4
16,87,12,5,180939.2,22142.2
16,87,10,5,570995.6,33955
16,88,6,5,229985,35402.8
16,87,13,5,614017.8,41794.4
16,88,5,5,920637.8,30823.6
16,87,14,5,508157,30297.8
16,88,11,5,304148.2,20632
16,88,8,5,805009.8,36605.8
16,88,7,5,1354319.4,46857.2
16,88,9,5,496943.4,33706.2
16,88,10,5,449993.8,34607.2
16,88,12,5,221382.6,19353.4
16,88,14,5,58483,22196.8
16,88,13,5,231861.2,28136.6
16,89,6,5,248048.6,23427.2
16,89,5,5,771757.8,51062.6
16,89,10,5,82946.2,14171.6
16,89,7,5,574144.6,34542.6
16,89,9,5,710636.2,31690.6
16,89,8,5,769737,39582.4
16,89,13,5,267281.8,16862
16,89,14,5,23531.4,13351.4
16,89,11,5,436743.8,40030.2
16,89,12,5,417298.4,23668
16,90,6,5,546376.6,42530.6
16,90,7,5,341810.4,27875.2
16,90,5,5,921698.2,50748.4
16,90,8,5,397137.2,39319.6
16,90,9,5,399576.4,29022.8
16,90,10,5,483177.4,37541.8
16,90,12,5,265264.4,24785.2
16,90,14,5,315944.6,29828.2
16,90,11,5,766647,37907.8
16,90,13,5,612155.6,35182.8
16,91,6,5,664586.6,41596.2
16,91,7,5,589317,31750.2
16,91,8,5,602636.4,37948.2
16,91,9,5,328203.2,13083
16,91,5,5,1670610.6,38801.4
16,91,10,5,388271.4,31108.8
16,91,14,5,211681,18169.4
16,91,13,5,353895.8,28371.2
16,91,12,5,489871.4,42011.2
16,91,11,5,792890.4,40892.4
16,92,5,5,950457.6,50117.2
