"68","31","14","5","152559.6","32033.0"
"68","32","5","5","432228.4","61413.0"
"68","32","6","5","366076.4","55398.4"
"68","32","7","5","318545.6","55542.2"
"68","32","9","5","209899.2","41167.4"
"68","32","8","5","478986.6","54823.6"
"68","32","11","5","55591.6","24748.6"
"68","32","12","5","91701.8","29313.0"
"68","32","10","5","383999.2","44719.6"
"68","32","14","5","8928.8","15054.6"
"68","32","13","5","258033.8","35639.8"
"68","33","6","5","272956.2","41107.0"
"68","33","5","5","309500.4","55276.2"
"68","33","8","5","107245.2","35739.6"
"68","33","7","5","381723.2","44253.0"
"68","33","10","5","80191.2","32520.4"
"68","33","11","5","180135.8","34375.8"
"68","33","9","5","373071.8","44632.6"
"68","33","12","5","146379.6","30454.0"
"68","33","13","5","92856.8","24590.6"
"68","33","14","5","52777.2","24555.4"
"68","34","5","5","416231.2","52417.6"
"68","34","7","5","290355.2","44083.0"
"68","34","6","5","433748.0","56720.8"
"68","34","9","5","44902.6","27859.0"
"68","34","8","5","344952.6","55369.2"
"68","34","10","5","65662.0","27101.2"
"68","34","13","5","176737.0","33359.6"
"68","34","14","5","71131.0","26103.6"
"68","34","11","5","179941.6","29824.8"
"68","34","12","5","148465.0","27535.0"
"68","35","6","5","61519.4","25225.4"
"68","35","5","5","280127.0","46410.0"
"68","35","8","5","123321.6","23576.2"
"68","35","9","5","257436.6","39958.0"
"68","35","10","5","140904.2","29447.6"
"68","35","7","5","418785.6","50028.8"
"68","35","11","5","108357.6","30942.4"
"68","35","12","5","84298.8","27154.6"
"68","35","13","5","167015.2","28726.2"
"68","35","14","5","155224.2","30445.2"
"68","36","7","5","105940.6","29408.8"
"68","36","6","5","233962.8","45974.8"
"68","36","5","5","441402.6","55810.2"
"68","36","9","5","155999.6","34138.2"
"68","36","12","5","34251.6","19134.0"
"68","36","11","5","88834.0","22868.6"
"68","36","8","5","380962.4","49122.2"
"68","36","10","5","327641.2","41914.0"
"68","36","14","5","132865.8","25909.4"
"68","37","6","5","156010.4","34419.4"
"68","37","5","5","369873.2","42901.6"
"68","36","13","5","338483.2","41030.2"
"68","37","8","5","106425.2","29731.2"
"68","37","7","5","473997.2","57064.6"
"68","37","9","5","131426.2","27920.2"
"68","37","10","5","267018.8","38982.0"
"68","37","11","5","176532.0","31596.6"
"68","37","14","5","38605.2","16325.6"
"68","37","13","5","129099.8","29464.2"
"68","37","12","5","215098.0","36052.4"
"68","38","6","5","209826.4","39960.8"
"68","38","5","5","376127.4","40956.0"
"68","38","7","5","213195.0","36507.0"
"68","38","8","5","275575.6","43589.0"
"68","38","9","5","203015.2","33083.8"
"68","38","12","5","82341.6","22610.4"
"68","38","10","5","221920.6","30958.6"
"68","38","11","5","238874.4","36782.4"
"68","38","13","5","178001.8","27271.8"
"68","38","14","5","145282.2","26272.4"
"68","39","5","5","167128.0","36188.2"
"68","39","6","5","243758.0","42512.8"
"68","39","7","5","220942.0","43830.2"
"68","39","9","5","145483.6","23268.2"
"68","39","10","5","89517.0","27910.2"
"68","39","8","5","371373.8","40458.0"
"68","39","12","5","171830.0","32670.0"
"68","39","11","5","284614.4","36842.6"
"68","39","13","5","163136.2","33971.8"
"68","39","14","5","34073.2","21756.2"
"68","40","5","5","313555.4","43000.6"
"68","40","9","5","175825.0","36233.4"
"68","40","6","5","295506.8","43425.8"
"68","40","8","5","282553.2","41075.4"
"68","40","7","5","336475.2","39646.8"
"68","40","10","5","245777.0","33852.8"
"68","40","11","5","114218.0","27357.8"
"68","40","14","5","58181.4","20291.4"
"68","40","13","5","172834.2","23913.8"
"68","40","12","5","324659.0","37637.6"
"68","41","5","5","271433.8","33262.0"
"68","41","7","5","398988.4","47404.6"
"68","41","9","5","168257.8","32052.2"
"68","41","6","5","509527.6","48151.4"
"68","41","8","5","367306.4","49426.0"
"68","41","10","5","278914.4","29606.6"
"68","41","13","5","4370.0","13906.6"
"68","41","14","5","141556.4","25622.8"
"68","41","11","5","221763.2","31491.8"
"68","41","12","5","247913.8","35068.8"
"68","42","6","5","148904.0","34718.0"
"68","42","5","5","506227.6","52796.2"
"68","42","8","5","159736.4","35091.2"
"68","42","10","5","65653.0","25128.8"
"68","42","7","5","409285.0","39935.8"
"68","42","9","5","352070.2","37370.2"
"68","42","12","5","93428.6","22424.8"
"68","42","11","5","277642.4","33003.8"
"68","42","13","5","203898.0","27505.0"
"68","42","14","5","100373.2","17691.6"
"68","43","6","5","38093.2","25122.2"
"68","43","7","5","169729.4","28099.4"
"68","43","9","5","191376.2","34253.8"
"68","43","5","5","726073.0","64061.4"
"68","43","8","5","283773.0","37456.2"
"68","43","10","5","189659.4","38855.6"
"68","43","11","5","85238.0","27187.4"
"68","43","14","5","56131.6","21801.6"
"68","43","12","5","110227.4","24781.2"
"68","44","5","5","166506.0","41641.0"
"68","43","13","5","333977.0","36574.6"
"68","44","6","5","251933.0","44485.6"
"68","44","7","5","234010.2","39583.4"
"68","44","10","5","105900.0","26588.4"
"68","44","8","5","414971.4","50542.0"
"68","44","9","5","272373.4","42049.0"
"68","44","11","5","114712.4","26395.8"
"68","44","13","5","74327.4","19408.2"
"68","44","12","5","294636.0","35887.2"
"68","44","14","5","135733.8","25908.4"
"68","45","9","5","20431.0","26968.4"
"68","45","6","5","469474.4","59050.4"
"68","45","5","5","477638.8","51325.6"
"68","45","7","5","302815.8","36159.4"
"68","45","8","5","301445.2","33228.6"
"68","45","12","5","132621.8","24996.8"
"68","45","11","5","166845.8","27633.6"
"68","45","10","5","293668.6","40525.2"
"68","45","14","5","207635.4","26574.6"
"68","46","5","5","87081.4","36436.6"
"68","45","13","5","415722.4","35592.8"
"68","46","7","5","410255.8","44688.4"
"68","46","6","5","615883.8","53758.8"
"68","46","8","5","344553.2","30419.4"
"68","46","9","5","253337.0","40898.2"
"68","46","10","5","305259.0","33605.4"
"68","46","11","5","152790.4","29613.4"
"68","46","12","5","258035.4","31227.6"
"68","46","13","5","263076.8","29714.0"
"68","46","14","5","389968.4","31407.0"
"68","47","6","5","264170.4","38738.8"
"68","47","8","5","114234.2","29606.8"
"68","47","5","5","689864.0","53847.8"
"68","47","7","5","483447.4","46753.4"
"68","47","11","5","55522.8","26304.0"
"68","47","9","5","386229.0","43823.0"
"68","47","13","5","62439.4","22272.8"
"68","47","10","5","349419.2","40674.2"
"68","47","12","5","365488.2","37015.6"
"68","48","7","5","267214.0","33481.4"
"68","47","14","5","318769.4","28432.4"
"68","48","5","5","410523.0","47428.2"
"68","48","8","5","381458.8","39469.0"
"68","48","6","5","674460.2","45093.8"
"68","48","11","5","366140.6","37104.6"
"68","48","12","5","237603.0","29032.6"
"68","48","9","5","543743.0","48127.8"
"68","48","10","5","565562.6","46087.6"
"68","48","13","5","179036.8","26911.8"
"68","48","14","5","152279.0","22207.4"
"68","49","8","5","72899.8","24789.8"
"68","49","5","5","563576.4","55599.4"
"68","49","6","5","390801.8","45654.8"
"68","49","7","5","543563.2","48583.6"
"68","49","9","5","143590.4","27006.2"
"68","49","10","5","188526.0","30186.2"
"68","49","12","5","50645.2","24828.8"
"68","49","11","5","182989.2","26761.0"
"68","49","14","5","47794.2","20362.0"
"68","49","13","5","323952.6","34464.0"
"68","50","6","5","330890.6","45648.4"
"68","50","8","5","147837.4","30402.8"
"68","50","7","5","263905.6","44951.8"
"68","50","5","5","481762.8","46546.8"
"68","50","9","5","191893.8","31843.4"
"68","50","13","5","54992.6","16923.4"
"68","50","12","5","321152.8","24897.4"
"68","50","11","5","287547.2","28994.6"
"68","50","14","5","8486.8","13681.6"
"68","50","10","5","546565.8","44768.8"
"68","51","5","5","446410.2","44354.2"
"68","51","6","5","464732.6","43165.2"
"68","51","8","5","264363.8","42819.8"
"68","51","7","5","547342.6","40759.4"
"68","51","11","5","58825.8","21579.6"
"68","51","9","5","301185.2","41415.0"
"68","51","10","5","397282.0","38373.8"
"68","51","14","5","59011.8","20954.8"
"68","51","13","5","176855.8","23638.8"
"68","52","5","5","248874.6","45242.6"
"68","51","12","5","506144.6","36086.4"
"68","52","6","5","259315.4","42394.4"
"68","52","8","5","357608.0","44378.0"
"68","52","7","5","444163.4","40189.6"
"68","52","11","5","102974.2","25127.6"
"68","52","9","5","301999.2","33062.2"
"68","52","10","5","275430.6","37621.2"
"68","52","12","5","128821.8","17614.2"
"68","52","14","5","138375.2","24843.4"
"68","52","13","5","178091.4","27547.0"
"68","53","7","5","122079.6","23989.0"
"68","53","5","5","544225.8","52402.6"
"68","53","8","5","178226.8","32998.8"
"68","53","6","5","683384.6","54373.6"
"68","53","11","5","58038.0","23349.4"
"68","53","9","5","546463.6","49125.4"
"68","53","12","5","113210.2","26858.0"
"68","53","14","5","202290.2","25280.2"
"68","53","10","5","586424.0","43145.6"
"68","53","13","5","504439.4","34428.2"
"68","54","8","5","250174.8","34511.4"
"68","54","5","5","668841.8","62818.2"
"68","54","6","5","791377.8","54596.2"
"68","54","7","5","524563.6","53121.0"
"68","54","9","5","526067.4","43218.2"
"68","54","12","5","212763.4","26339.4"
"68","54","13","5","338835.8","32157.8"
"68","54","11","5","419313.8","39768.2"
"68","54","10","5","458355.4","43044.8"
"68","54","14","5","168671.2","21505.6"
"68","55","5","5","459871.2","50231.6"
"68","55","8","5","193825.6","30451.0"
"68","55","6","5","435579.2","49225.2"
"68","55","11","5","48739.4","22418.8"
"68","55","7","5","722611.4","50734.6"
"68","55","10","5","286038.2","42586.8"
"68","55","12","5","108892.0","20277.6"
"68","55","9","5","682104.4","47865.8"
"68","55","14","5","135799.2","20544.8"
"68","56","5","5","318826.8","40067.8"
"68","55","13","5","318861.4","29242.4"
"68","56","6","5","332346.8","42783.0"
"68","56","9","5","311348.4","40448.6"
"68","56","10","5","146802.0","35880.0"
"68","56","7","5","720960.8","46737.0"
"68","56","8","5","601144.8","41393.0"
"68","56","11","5","403460.8","39348.2"
"68","56","13","5","195375.0","28916.6"
"68","56","12","5","396188.4","35600.4"
"68","56","14","5","460369.0","33914.0"
"68","57","6","5","585384.8","51200.0"
"68","57","7","5","563192.4","37267.4"
"68","57","5","5","861293.4","55797.0"
"68","57","9","5","359926.4","36783.0"
"68","57","10","5","105102.2","30735.2"
"68","57","12","5","176137.0","31196.0"
"68","57","8","5","778121.2","45346.8"
"68","57","11","5","340938.4","31608.8"
"68","57","14","5","105333.8","21615.0"
"68","57","13","5","407655.0","31260.0"
"68","58","7","5","143119.4","36929.2"
"68","58","6","5","374751.4","38497.8"
"68","58","9","5","80141.4","31473.4"
"68","58","5","5","799436.6","48097.8"
"68","58","10","5","406997.6","31474.2"
"68","58","8","5","654516.4","42858.2"
"68","58","13","5","300012.2","28456.8"
"68","58","11","5","550503.6","36583.8"
"68","58","12","5","435823.8","36873.4"
"68","58","14","5","138178.8","29138.8"
"68","59","6","5","285014.0","44630.0"
"68","59","5","5","930108.8","56138.8"
"68","59","7","5","485970.0","41819.2"
"68","59","9","5","456013.8","40429.8"
"68","59","11","5","80788.4","25184.2"
"68","59","8","5","768100.2","56052.4"
"68","59","12","5","161599.8","29974.4"
"68","59","10","5","529851.6","39822.8"
"68","59","13","5","178827.8","26673.8"
"68","59","14","5","6344.8","12501.2"
"68","60","7","5","25746.6","21569.4"
"68","60","6","5","344811.6","29424.8"
"68","60","9","5","207572.6","35196.6"
"68","60","8","5","483955.0","44350.0"
"68","60","5","5","1046353.0","64013.8"
"68","60","11","5","227750.6","30755.2"
"68","60","10","5","444967.4","37666.8"
"68","60","12","5","256079.6","32740.4"
"68","60","13","5","91828.0","26064.2"
"68","60","14","5","190378.0","25146.2"
"68","61","6","5","307889.6","27412.4"
"68","61","7","5","358700.8","42457.4"
"68","61","9","5","425111.6","36606.8"
"68","61","5","5","884588.6","57973.8"
"68","61","8","5","512822.6","46305.6"
"68","61","10","5","206970.4","21408.6"
"68","61","11","5","245998.8","24978.4"
"68","61","14","5","27964.2","18822.6"
"68","61","12","5","227389.8","25932.2"
"68","62","5","5","280767.0","43593.0"
"68","61","13","5","273398.2","28308.6"
"68","62","7","5","346505.4","37907.2"
"68","62","8","5","228450.4","36677.6"
"68","62","6","5","886897.2","44528.2"
"68","62","11","5","119641.0","28126.6"
"68","62","12","5","68435.6","19291.2"
"68","62","9","5","689956.0","44199.4"
"68","62","10","5","616578.0","43454.8"
"68","62","13","5","92596.6","21977.2"
"68","62","14","5","156043.6","17007.4"
"68","63","5","5","572345.8","39345.8"
"68","63","6","5","478205.6","46570.0"
"68","63","7","5","466783.8","39688.2"
"68","63","8","5","512390.4","40328.0"
"68","63","9","5","465039.2","35981.4"
"68","63","13","5","190345.6","24038.6"
"68","63","10","5","466036.6","35710.8"
"68","63","12","5","406349.4","33054.0"
"68","63","11","5","635369.0","40569.4"
"68","63","14","5","425804.0","27523.6"
"68","64","7","5","307321.6","34699.2"
"68","64","5","5","844510.4","55100.6"
"68","64","6","5","729785.4","48355.4"
"68","64","9","5","445902.6","36607.2"
"68","64","8","5","718067.6","38967.4"
"68","64","10","5","458433.8","41405.2"
"68","64","11","5","368844.0","33461.0"
"68","64","13","5","74891.0","19789.6"
"68","64","14","5","164364.4","25472.0"
"68","64","12","5","485624.0","40327.6"
"68","65","5","5","400888.2","47755.0"
"68","65","9","5","118800.8","28714.0"
"68","65","8","5","399266.4","37316.0"
"68","65","7","5","668886.6","41424.8"
"68","65","6","5","933403.2","58147.6"
"68","65","13","5","170372.4","21700.4"
"68","65","11","5","404170.2","30363.6"
"68","65","10","5","655145.2","44580.0"
"68","65","12","5","330011.4","30560.2"
"68","65","14","5","160799.0","25719.6"
"68","66","9","5","109531.6","30141.8"
"68","66","7","5","423500.8","45537.8"
"68","66","5","5","642795.0","54383.0"
"68","66","6","5","459185.0","40611.0"
"68","66","13","5","109408.2","20588.0"
"68","66","8","5","767609.2","42072.0"
"68","66","11","5","369133.0","30202.4"
"68","66","10","5","535770.2","37228.6"
"68","66","12","5","515393.2","34298.4"
"68","66","14","5","306208.8","28677.6"
"68","67","5","5","482675.8","43531.2"
"68","67","8","5","321543.6","39570.0"
"68","67","10","5","102115.0","24356.4"
"68","67","7","5","539905.2","38235.8"
"68","67","9","5","435811.8","35176.8"
"68","67","13","5","8456.2","14385.4"
"68","67","6","5","1046016.4","55088.0"
"68","67","12","5","354463.4","31157.4"
"68","68","5","5","435268.2","45941.4"
"68","68","6","5","302733.0","40903.2"
"68","67","11","5","629988.0","43101.4"
"68","67","14","5","341892.6","31523.8"
"68","68","7","5","171133.6","21069.0"
"68","68","11","5","72815.8","19223.4"
"68","68","12","5","171048.2","28169.2"
"68","68","8","5","432795.0","38325.6"
"68","68","10","5","552218.4","43194.8"
"68","68","9","5","588237.0","32741.6"
"68","68","13","5","358067.6","31659.0"
"68","68","14","5","570901.2","34648.4"
"68","69","8","5","320498.4","29301.6"
"68","69","5","5","1147146.6","68724.8"
"68","69","7","5","1159452.8","47264.8"
"68","69","9","5","317498.4","27707.4"
"68","69","6","5","1346598.8","62604.4"
"68","69","10","5","530328.4","34798.8"
"68","69","13","5","213280.2","23028.6"
"68","69","12","5","317036.2","34755.8"
"68","69","14","5","263540.0","27636.2"
"68","69","11","5","573983.4","36390.8"
"68","70","9","5","159668.2","14476.8"
"68","70","5","5","744132.4","57903.8"
"68","70","6","5","866347.4","41986.2"
"68","70","10","5","302383.4","32333.8"
"68","70","12","5","73926.2","11578.4"
"68","70","11","5","315420.8","25180.2"
"68","70","8","5","1022540.6","45985.4"
"68","70","7","5","1168790.8","63272.2"
"68","70","13","5","275526.8","26966.0"
"68","71","7","5","240212.2","25986.2"
"68","71","5","5","597069.6","35099.0"
"68","71","6","5","448931.4","52911.6"
"68","70","14","5","400033.8","32617.4"
"68","71","11","5","147964.4","21812.8"
"68","71","9","5","347258.4","28393.4"
"68","71","10","5","256115.4","41462.8"
"68","71","12","5","205688.8","15680.8"
"68","71","8","5","724675.2","50996.2"
"68","71","14","5","187587.0","23089.8"
"68","71","13","5","380340.0","35376.2"
"68","72","5","5","419680.0","55595.4"
"68","72","6","5","497296.6","51467.2"
"68","72","7","5","406294.0","50946.2"
"68","72","11","5","143430.6","28275.2"
"68","72","8","5","532150.0","34724.8"
"68","72","12","5","282161.8","32273.4"
"68","72","13","5","30840.4","12290.2"
"68","72","9","5","593295.0","36849.4"
"68","72","10","5","802660.8","54866.4"
"68","73","7","5","258820.4","38147.0"
"68","72","14","5","311247.6","34079.4"
"68","73","6","5","390958.8","34333.4"
"68","73","9","5","241322.4","42241.0"
"68","73","5","5","1340834.8","52631.4"
"68","73","10","5","258478.4","33033.0"
"68","73","8","5","788829.8","55695.6"
"68","73","11","5","400884.0","37103.2"
"68","73","13","5","116090.6","23857.2"
"68","73","14","5","244584.4","29867.6"
"68","73","12","5","320963.8","33406.6"
"68","74","5","5","662861.0","39732.8"
"68","74","7","5","411223.2","45128.6"
"68","74","6","5","757068.6","52445.4"
"68","74","8","5","664305.6","55576.4"
"68","74","9","5","675841.6","43119.8"
"68","74","12","5","170330.6","30737.2"
"68","74","11","5","605359.0","48981.4"
"68","74","14","5","132202.6","30568.4"
"68","74","10","5","771533.2","44633.0"
"68","74","13","5","301799.2","35628.6"
"68","75","8","5","60535.4","24701.8"
"68","75","6","5","589659.4","41495.2"
"68","75","5","5","1243177.4","51143.2"
"68","75","9","5","380180.2","41459.4"
"68","75","10","5","328094.2","33135.6"
"68","75","7","5","716467.8","50011.2"
"68","75","14","5","72423.4","24335.8"
"68","75","13","5","247100.6","37797.4"
"68","75","11","5","431906.8","38609.8"
"68","75","12","5","375327.2","42236.0"
"68","76","5","5","814067.8","64696.6"
"68","76","6","5","409667.8","43170.8"
"68","76","10","5","73628.0","17377.2"
"68","76","7","5","726594.6","39300.6"
"68","76","11","5","182301.4","34071.8"
"68","76","9","5","568761.6","54904.2"
"68","76","8","5","827796.6","49636.2"
"68","76","13","5","82786.6","24434.6"
"68","77","6","5","106891.2","25663.4"
"68","76","14","5","184283.4","18285.2"
"68","77","5","5","472939.8","39001.0"
"68","76","12","5","443056.2","33049.0"
"68","77","10","5","130548.2","19620.0"
"68","77","9","5","292721.6","38755.4"
"68","77","7","5","878642.0","35929.8"
"68","77","11","5","314138.4","36015.8"
"68","77","12","5","109757.2","19016.8"
"68","77","8","5","665650.2","53280.8"
"68","77","13","5","102494.2","26254.2"
"68","78","7","5","238846.2","47536.2"
"68","78","5","5","746773.0","43832.4"
"68","78","6","5","588241.2","52988.0"
"68","77","14","5","511667.6","37868.0"
"68","78","8","5","826559.6","45577.8"
"68","78","9","5","483650.2","30239.2"
"68","78","11","5","192151.8","27034.2"
"68","78","10","5","295511.4","21531.0"
"68","78","12","5","216371.4","29127.2"
"68","78","13","5","110998.8","22058.8"
"68","79","7","5","128246.8","27681.2"
"68","79","6","5","319205.2","35263.8"
"68","79","5","5","489200.0","54536.8"
"68","78","14","5","309814.8","36856.0"
"68","79","10","5","213171.2","34574.4"
"68","79","11","5","183754.8","26482.0"
"68","79","8","5","639586.4","36593.8"
"68","79","12","5","234811.2","29270.0"
"68","79","9","5","722264.2","51686.6"
"68","79","13","5","174758.0","18877.0"
"68","79","14","5","298200.2","29814.6"
"68","80","5","5","520689.6","45184.4"
"68","80","8","5","230800.2","33462.0"
"68","80","7","5","524490.2","30157.4"
"68","80","6","5","834715.4","39064.2"
"68","80","11","5","41176.0","17706.6"
"68","80","9","5","394483.4","51571.4"
"68","80","10","5","411702.8","23921.8"
"68","80","13","5","276951.4","25338.2"
"68","80","12","5","468835.0","34152.0"
"68","80","14","5","448067.8","30964.4"
"68","81","5","5","633018.2","53089.4"
"68","81","6","5","974880.0","61766.4"
"68","81","11","5","10180.8","16406.4"
"68","81","8","5","641654.0","36367.0"
"68","81","9","5","408894.6","39290.2"
"68","81","10","5","312082.4","28367.0"
"68","81","7","5","1001124.2","56540.8"
"68","81","12","5","115435.8","27954.8"
"68","81","14","5","377816.8","34004.8"
"68","81","13","5","428637.2","34200.6"
"68","82","6","5","716050.4","48657.6"
"68","82","5","5","1164483.8","57594.6"
"68","82","7","5","691023.6","48566.0"
"68","82","8","5","339207.6","36981.6"
"68","82","9","5","515688.6","29561.2"
"68","82","11","5","331030.6","37535.4"
"68","82","10","5","708861.6","44308.8"
"68","82","13","5","356589.2","32183.8"
"68","82","12","5","567842.4","32459.6"
"68","82","14","5","493402.8","36818.6"
"68","83","7","5","464144.8","21730.8"
"68","83","8","5","452147.6","34521.0"
"68","83","5","5","1516459.6","52679.8"
"68","83","6","5","1268204.6","40106.4"
"68","83","9","5","553824.8","53776.4"
"68","83","11","5","246071.4","43285.4"
"68","83","13","5","106121.8","22617.6"
"68","83","12","5","333315.0","36774.6"
"68","83","10","5","815789.4","41823.2"
"68","84","6","5","340232.0","33188.2"
"68","83","14","5","271361.2","33245.6"
"68","84","5","5","484801.2","50532.0"
"68","84","7","5","277729.4","27683.8"
"68","84","10","5","394152.2","38063.6"
"68","84","12","5","348935.6","29521.2"
"68","84","8","5","955490.4","48857.6"
"68","84","11","5","516493.2","36085.4"
"68","84","14","5","46201.4","17191.8"
"68","84","9","5","978328.4","42610.6"
"68","84","13","5","273853.8","29323.4"
"68","85","6","5","462848.0","29925.0"
"68","85","5","5","889771.6","40019.4"
"68","85","8","5","638429.8","44654.6"
"68","85","10","5","412526.6","34468.0"
"68","85","11","5","301616.8","28314.4"
"68","85","9","5","794034.2","49292.4"
"68","85","7","5","1297512.4","46056.4"
"68","85","14","5","167836.0","26649.6"
"68","85","13","5","291918.0","33544.0"
"68","85","12","5","773733.6","45604.2"
"68","86","6","5","1067789.2","41853.8"
"68","86","5","5","1233059.0","47041.2"
"68","86","7","5","436687.2","43125.8"
"68","86","8","5","404444.6","51134.0"
"68","86","12","5","326089.4","25882.4"
"68","86","10","5","470027.6","25238.0"
"68","86","13","5","265526.2","37831.4"
"68","86","11","5","421696.6","30887.0"
"68","86","9","5","766601.2","44158.8"
