"BEEF_production","BEEF_workers","BEEF_price","BEEF_volume","BEEF_outputInventory","BEEF_inputInventory","BEEF_shortages","FOOD_production","FOOD_workers","FOOD_price","FOOD_volume","FOOD_outputInventory","FOOD_inputInventory","FOOD_shortages"
"16","16","25","16","26748","400","false","16","16","85","17","15","135483","false"
"16","16","25","16","26748","400","false","16","16","86","16","16","135498","false"
"16","16","25","16","26748","400","false","16","16","85","15","16","135514","false"
"16","16","25","16","26748","400","false","16","16","85","16","16","135530","false"
"16","16","25","16","26748","400","false","16","16","85","16","16","135546","false"
"16","16","25","16","26748","400","false","16","16","85","16","16","135562","false"
"16","16","25","16","26748","400","false","16","16","85","16","16","135578","false"
"16","16","24","16","26748","400","false","16","16","85","16","16","135594","false"
"16","16","25","16","26748","400","false","16","16","85","16","16","135610","false"
"16","16","24","16","26748","400","false","16","16","85","16","16","135626","false"
"16","16","25","16","26748","400","false","16","16","85","16","16","135642","false"
"16","16","25","16","26748","400","false","16","16","85","16","16","135658","false"
"16","16","25","16","26748","400","false","16","16","85","16","16","135674","false"
"16","16","25","16","26748","400","false","16","16","85","16","16","135690","false"
"16","16","25","16","26748","400","false","16","16","85","16","16","135706","false"
"16","16","24","16","26748","400","false","16","16","85","16","16","135722","false"
"16","16","25","16","26748","400","false","16","16","85","16","16","135738","false"
"16","16","24","16","26748","400","false","16","16","85","16","16","135754","false"
"16","16","25","16","26748","400","false","16","16","85","16","16","135770","false"
"16","16","25","16","26748","400","false","16","16","85","16","16","135786","false"
"16","16","25","16","26748","400","false","16","16","85","16","16","135802","false"
"16","16","25","16","26748","400","false","16","16","85","16","16","135818","false"
"16","16","25","16","26748","400","false","16","16","85","16","16","135834","false"
"16","16","24","16","26748","400","false","16","16","85","16","16","135850","false"
"16","16","25","16","26748","400","false","16","16","85","16","16","135866","false"
"16","16","24","16","26748","400","false","16","16","85","16","16","135882","false"
"16","16","25","16","26748","400","false","16","16","85","16","16","135898","false"
"16","16","25","16","26748","400","false","16","16","85","16","16","135914","false"
"16","16","25","16","26748","400","false","16","16","85","16","16","135930","false"
"16","16","25","16","26748","400","false","16","16","85","16","16","135946","false"
"16","16","25","16","26748","400","false","16","16","85","16","16","135962","false"
"16","16","24","16","26748","400","false","16","16","85","16","16","135978","false"
"16","16","25","16","26748","400","false","16","16","85","16","16","135994","false"
"16","16","24","16","26748","400","false","16","16","85","16","16","136010","false"
"16","16","25","16","26748","400","false","16","16","85","16","16","136026","false"
"16","16","25","16","26748","400","false","16","16","85","16","16","136042","false"
"16","16","25","16","26748","400","false","16","16","85","16","16","136058","false"
"16","16","25","16","26748","400","false","16","16","85","16","16","136074","false"
"16","16","25","16","26748","400","false","16","16","85","16","16","136090","false"
"16","16","24","16","26748","400","false","16","16","85","16","16","136106","false"
"16","16","25","16","26748","400","false","16","16","85","16","16","136122","false"
"16","16","24","16","26748","400","false","16","16","85","16","16","136138","false"
"16","16","25","16","26748","400","false","16","16","85","16","16","136154","false"
"16","16","25","16","26748","400","false","16","16","85","16","16","136170","false"
"16","16","25","16","26748","400","false","16","16","85","16","16","136186","false"
"16","16","25","16","26748","400","false","16","16","85","16","16","136202","false"
"16","16","25","16","26748","400","false","16","16","85","16","16","136218","false"
"16","16","24","16","26748","400","false","16","16","85","16","16","136234","false"
"16","16","25","16","26748","400","false","16","16","85","16","16","136250","false"
"16","16","24","16","26748","400","false","16","16","85","16","16","136266","false"
"16","16","25","16","26748","400","false","16","16","85","16","16","136282","false"
"16","16","25","16","26748","400","false","16","16","85","16","16","136298","false"
"16","17","25","16","26748","400","false","16","16","85","16","16","136314","false"
"17","17","25","16","26749","400","false","16","16","85","16","16","136330","false"
"17","17","25","16","26750","400","false","16","16","85","16","16","136346","false"
"17","17","24","16","26751","400","false","16","16","85","16","16","136362","false"
"17","17","25","16","26752","400","false","16","16","85","16","16","136378","false"
"17","17","24","16","26753","400","false","16","16","85","16","16","136394","false"
"17","17","25","16","26754","400","false","16","16","85","16","16","136410","false"
"17","17","24","16","26755","400","false","16","16","85","16","16","136426","false"
"17","17","24","16","26756","400","false","16","16","85","16","16","136442","false"
"17","17","25","16","26757","400","false","16","16","85","16","16","136458","false"
"17","17","25","16","26758","400","false","16","16","85","16","16","136474","false"
"17","18","24","16","26759","400","false","16","16","85","16","16","136490","false"
"18","18","25","16","26761","400","false","16","16","85","16","16","136506","false"
"18","18","25","16","26763","400","false","16","16","85","16","16","136522","false"
"18","18","25","16","26765","400","false","16","16","85","16","16","136538","false"
"18","18","25","16","26767","400","false","16","16","85","16","16","136554","false"
"18","18","25","16","26769","400","false","16","16","85","16","16","136570","false"
"18","18","25","16","26771","400","false","16","16","85","16","16","136586","false"
"18","18","25","16","26773","400","false","16","16","85","16","16","136602","false"
"18","18","25","16","26775","400","false","16","16","85","16","16","136618","false"
"18","18","25","16","26777","400","false","16","16","85","16","16","136634","false"
"18","18","25","16","26779","400","false","16","16","85","16","16","136650","false"
"18","18","24","16","26781","400","false","16","16","85","16","16","136666","false"
"18","18","25","16","26783","400","false","16","16","85","16","16","136682","false"
"18","18","25","16","26785","400","false","16","16","85","16","16","136698","false"
"18","18","24","16","26787","400","false","16","16","85","16","16","136714","false"
"18","18","25","16","26789","400","false","16","16","85","16","16","136730","false"
"18","18","25","16","26791","400","false","16","16","85","16","16","136746","false"
"18","18","25","16","26793","400","false","16","16","85","16","16","136762","false"
"18","18","25","16","26795","400","false","16","16","85","16","16","136778","false"
"18","18","25","16","26797","400","false","16","16","85","16","16","136794","false"
"18","18","25","16","26799","400","false","16","16","85","16","16","136810","false"
"18","18","25","16","26801","400","false","16","16","85","16","16","136826","false"
"18","18","24","16","26803","400","false","16","16","85","16","16","136842","false"
"18","18","25","16","26805","400","false","16","16","85","16","16","136858","false"
"18","18","25","16","26807","400","false","16","16","85","16","16","136874","false"
"18","18","25","16","26809","400","false","16","16","85","16","16","136890","false"
"18","18","25","16","26811","400","false","16","16","85","16","16","136906","false"
"18","17","25","16","26813","400","false","16","16","85","16","16","136922","false"
"17","17","24","16","26814","400","false","16","16","85","16","16","136938","false"
"17","17","24","16","26815","400","false","16","16","85","16","16","136954","false"
"17","17","25","16","26816","400","false","16","16","85","16","16","136970","false"
"17","16","24","16","26817","400","false","16","16","85","16","16","136986","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137002","false"
"16","16","24","16","26817","400","false","16","16","85","16","16","137018","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137034","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137050","false"
"16","16","24","16","26817","400","false","16","16","85","16","16","137066","false"
"16","16","24","16","26817","400","false","16","16","85","16","16","137082","false"
"16","16","24","16","26817","400","false","16","16","85","16","16","137098","false"
"16","16","24","16","26817","400","false","16","16","85","16","16","137114","false"
"16","16","24","16","26817","400","false","16","16","85","16","16","137130","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137146","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137162","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137178","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137194","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137210","false"
"16","16","24","16","26817","400","false","16","16","85","16","16","137226","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137242","false"
"16","16","24","16","26817","400","false","16","16","85","16","16","137258","false"
"16","16","24","16","26817","400","false","16","16","85","16","16","137274","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137290","false"
"16","16","24","16","26817","400","false","16","16","85","16","16","137306","false"
"16","16","24","16","26817","400","false","16","16","85","16","16","137322","false"
"16","16","24","16","26817","400","false","16","16","85","16","16","137338","false"
"16","16","24","16","26817","400","false","16","16","85","16","16","137354","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137370","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137386","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137402","false"
"16","16","24","16","26817","400","false","16","16","85","16","16","137418","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137434","false"
"16","16","24","16","26817","400","false","16","16","85","16","16","137450","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137466","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137482","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137498","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137514","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137530","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137546","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137562","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137578","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137594","false"
"16","16","24","16","26817","400","false","16","16","85","16","16","137610","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137626","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137642","false"
"16","16","24","16","26817","400","false","16","16","85","16","16","137658","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137674","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137690","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137706","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137722","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137738","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137754","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137770","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137786","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137802","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137818","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137834","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137850","false"
"16","16","24","16","26817","400","false","16","16","85","16","16","137866","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137882","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137898","false"
"16","16","24","16","26817","400","false","16","16","85","16","16","137914","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137930","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137946","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137962","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137978","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","137994","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","138010","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","138026","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","138042","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","138058","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","138074","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","138090","false"
"16","16","24","16","26817","400","false","16","16","85","16","16","138106","false"
"16","16","24","16","26817","400","false","16","16","85","16","16","138122","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","138138","false"
"16","16","24","16","26817","400","false","16","16","85","16","16","138154","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","138170","false"
"16","16","24","16","26817","400","false","16","16","85","16","16","138186","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","138202","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","138218","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","138234","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","138250","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","138266","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","138282","false"
"16","16","24","16","26817","400","false","16","16","85","16","16","138298","false"
"16","16","24","16","26817","400","false","16","16","85","16","16","138314","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","138330","false"
"16","16","24","16","26817","400","false","16","16","85","16","16","138346","false"
"16","16","24","16","26817","400","false","16","16","85","16","16","138362","false"
"16","16","24","16","26817","400","false","16","16","85","16","16","138378","false"
"16","16","24","16","26817","400","false","16","16","85","16","16","138394","false"
"16","16","24","16","26817","400","false","16","16","85","16","16","138410","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","138426","false"
"16","16","24","16","26817","400","false","16","16","85","16","16","138442","false"
"16","16","24","16","26817","400","false","16","16","85","16","16","138458","false"
"16","16","24","16","26817","400","false","16","16","85","16","16","138474","false"
"16","16","24","16","26817","400","false","16","16","85","16","16","138490","false"
"16","16","24","16","26817","400","false","16","16","85","16","16","138506","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","138522","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","138538","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","138554","false"
"16","16","24","16","26817","400","false","16","16","85","16","16","138570","false"
"16","16","24","16","26817","400","false","16","16","85","16","16","138586","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","138602","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","138618","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","138634","false"
"16","16","25","16","26817","400","false","16","16","85","16","16","138650","false"
"16","16","24","16","26817","400","false","16","16","85","16","16","138666","false"
"16","17","25","16","26817","400","false","16","16","85","16","16","138682","false"
"17","17","24","16","26818","400","false","16","16","85","16","16","138698","false"
"17","17","24","16","26819","400","false","16","16","85","16","16","138714","false"
"17","17","24","16","26820","400","false","16","16","85","16","16","138730","false"
"17","17","24","16","26821","400","false","16","16","85","16","16","138746","false"
"17","17","24","16","26822","400","false","16","16","85","16","16","138762","false"
"17","17","25","16","26823","400","false","16","16","85","16","16","138778","false"
"17","17","25","16","26824","400","false","16","16","85","16","16","138794","false"
"17","17","25","16","26825","400","false","16","16","85","16","16","138810","false"
"17","17","24","16","26826","400","false","16","16","85","16","16","138826","false"
"17","17","24","16","26827","400","false","16","16","85","16","16","138842","false"
"17","17","25","16","26828","400","false","16","16","85","16","16","138858","false"
"17","16","24","16","26829","400","false","16","16","85","16","16","138874","false"
"16","16","25","16","26829","400","false","16","16","85","16","16","138890","false"
"16","16","24","16","26829","400","false","16","16","85","16","16","138906","false"
"16","16","25","16","26829","400","false","16","16","85","16","16","138922","false"
"16","16","24","16","26829","400","false","16","16","85","16","16","138938","false"
"16","16","25","16","26829","400","false","16","16","85","16","16","138954","false"
"16","16","24","16","26829","400","false","16","16","85","16","16","138970","false"
"16","16","25","16","26829","400","false","16","16","85","16","16","138986","false"
"16","16","24","16","26829","400","false","16","16","85","16","16","139002","false"
"16","16","25","16","26829","400","false","16","16","85","16","16","139018","false"
"16","16","24","16","26829","400","false","16","16","85","16","16","139034","false"
"16","16","25","16","26829","400","false","16","16","85","16","16","139050","false"
"16","16","24","16","26829","400","false","16","16","85","16","16","139066","false"
"16","16","25","16","26829","400","false","16","16","85","16","16","139082","false"
"16","16","24","16","26829","400","false","16","16","85","16","16","139098","false"
"16","16","25","16","26829","400","false","16","16","85","16","16","139114","false"
"16","16","24","16","26829","400","false","16","16","85","16","16","139130","false"
"16","16","25","16","26829","400","false","16","15","85","16","16","139146","false"
"16","16","24","16","26830","400","false","15","15","85","16","15","139162","false"
"16","16","25","15","26831","400","false","15","15","85","16","14","139178","false"
"16","16","24","15","26832","400","false","15","15","86","16","14","139193","false"
"16","16","24","15","26833","400","false","15","15","87","15","15","139207","false"
"16","16","24","15","26834","400","false","15","15","86","14","15","139222","false"
"16","16","25","15","26835","400","false","15","15","86","15","15","139237","false"
"16","16","24","15","26836","400","false","15","15","86","15","15","139252","false"
"16","16","24","15","26837","400","false","15","15","86","15","15","139267","false"
"16","16","24","15","26838","400","false","15","15","86","15","15","139282","false"
"16","16","25","15","26839","400","false","15","15","86","15","15","139297","false"
"16","16","24","15","26840","400","false","15","15","86","15","15","139312","false"
"16","16","24","15","26841","400","false","15","15","86","15","15","139327","false"
"16","16","24","15","26842","400","false","15","15","86","15","15","139342","false"
"16","16","24","15","26843","400","false","15","15","86","15","15","139357","false"
"16","16","24","15","26844","400","false","15","15","86","15","15","139372","false"
"16","16","24","15","26845","400","false","15","15","86","15","15","139387","false"
"16","16","25","15","26846","400","false","15","15","86","15","15","139402","false"
"16","16","24","15","26847","400","false","15","15","86","15","15","139417","false"
"16","16","24","15","26848","400","false","15","15","86","15","15","139432","false"
"16","16","24","15","26849","400","false","15","15","86","15","15","139447","false"
"16","16","24","15","26850","400","false","15","15","86","15","15","139462","false"
"16","16","24","15","26851","400","false","15","15","86","15","15","139477","false"
"16","16","24","15","26852","400","false","15","15","86","15","15","139492","false"
"16","16","24","15","26853","400","false","15","15","86","15","15","139507","false"
"16","16","24","15","26854","400","false","15","15","86","15","15","139522","false"
"16","16","24","15","26855","400","false","15","15","86","15","15","139537","false"
"16","16","24","15","26856","400","false","15","15","86","15","15","139552","false"
"16","16","24","15","26857","400","false","15","15","86","15","15","139567","false"
"16","16","24","15","26858","400","false","15","15","86","15","15","139582","false"
"16","16","24","15","26859","400","false","15","15","86","15","15","139597","false"
"16","16","24","15","26860","400","false","15","15","86","15","15","139612","false"
"16","16","24","15","26861","400","false","15","15","86","15","15","139627","false"
"16","16","24","15","26862","400","false","15","15","86","15","15","139642","false"
"16","16","24","15","26863","400","false","15","15","86","15","15","139657","false"
"16","16","25","15","26864","400","false","15","15","86","15","15","139672","false"
"16","16","24","15","26865","400","false","15","15","86","15","15","139687","false"
"16","17","24","15","26866","400","false","15","15","86","15","15","139702","false"
"17","17","24","15","26868","400","false","15","15","86","15","15","139717","false"
"17","17","24","15","26870","400","false","15","15","86","15","15","139732","false"
"17","17","24","15","26872","400","false","15","15","86","15","15","139747","false"
"17","17","24","15","26874","400","false","15","15","86","15","15","139762","false"
"17","17","24","15","26876","400","false","15","15","86","15","15","139777","false"
"17","17","24","15","26878","400","false","15","15","86","15","15","139792","false"
"17","17","24","15","26880","400","false","15","15","86","15","15","139807","false"
"17","17","24","15","26882","400","false","15","15","86","15","15","139822","false"
"17","17","24","15","26884","400","false","15","15","86","15","15","139837","false"
"17","17","24","15","26886","400","false","15","15","86","15","15","139852","false"
"17","17","24","15","26888","400","false","15","15","86","15","15","139867","false"
"17","17","24","15","26890","400","false","15","15","86","15","15","139882","false"
"17","17","24","15","26892","400","false","15","15","86","15","15","139897","false"
"17","17","24","15","26894","400","false","15","15","86","15","15","139912","false"
"17","17","24","15","26896","400","false","15","15","86","15","15","139927","false"
"17","17","24","15","26898","400","false","15","15","86","15","15","139942","false"
"17","17","24","15","26900","400","false","15","15","86","15","15","139957","false"
"17","16","24","15","26902","400","false","15","15","86","15","15","139972","false"
"16","17","24","15","26903","400","false","15","15","86","15","15","139987","false"
"17","17","24","15","26905","400","false","15","15","86","15","15","140002","false"
"17","17","24","15","26907","400","false","15","15","86","15","15","140017","false"
"17","17","24","15","26909","400","false","15","15","86","15","15","140032","false"
"17","17","24","15","26911","400","false","15","15","86","15","15","140047","false"
"17","17","24","15","26913","400","false","15","15","86","15","15","140062","false"
"17","17","24","15","26915","400","false","15","15","86","15","15","140077","false"
"17","17","24","15","26917","400","false","15","15","86","15","15","140092","false"
"17","17","24","15","26919","400","false","15","15","86","15","15","140107","false"
"17","17","24","15","26921","400","false","15","15","86","15","15","140122","false"
"17","17","24","15","26923","400","false","15","15","86","15","15","140137","false"
"17","17","24","15","26925","400","false","15","15","86","15","15","140152","false"
"17","17","24","15","26927","400","false","15","15","86","15","15","140167","false"
"17","17","24","15","26929","400","false","15","15","86","15","15","140182","false"
"17","17","24","15","26931","400","false","15","15","86","15","15","140197","false"
"17","17","24","15","26933","400","false","15","15","86","15","15","140212","false"
"17","17","24","15","26935","400","false","15","15","86","15","15","140227","false"
"17","17","24","15","26937","400","false","15","15","86","15","15","140242","false"
"17","17","24","15","26939","400","false","15","15","86","15","15","140257","false"
"17","17","24","15","26941","400","false","15","15","86","15","15","140272","false"
"17","17","24","15","26943","400","false","15","15","86","15","15","140287","false"
"17","17","24","15","26945","400","false","15","15","86","15","15","140302","false"
"17","17","24","15","26947","400","false","15","15","86","15","15","140317","false"
"17","17","24","15","26949","400","false","15","15","86","15","15","140332","false"
"17","17","24","15","26951","400","false","15","15","86","15","15","140347","false"
"17","17","24","15","26953","400","false","15","15","86","15","15","140362","false"
"17","17","24","15","26955","400","false","15","15","86","15","15","140377","false"
"17","17","24","15","26957","400","false","15","15","86","15","15","140392","false"
"17","17","24","15","26959","400","false","15","15","86","15","15","140407","false"
"17","17","24","15","26961","400","false","15","15","86","15","15","140422","false"
"17","17","24","15","26963","400","false","15","15","86","15","15","140437","false"
"17","17","24","15","26965","400","false","15","15","86","15","15","140452","false"
"17","17","24","15","26967","400","false","15","15","86","15","15","140467","false"
"17","17","24","15","26969","400","false","15","15","86","15","15","140482","false"
"17","17","24","15","26971","400","false","15","15","86","15","15","140497","false"
"17","17","24","15","26973","400","false","15","15","86","15","15","140512","false"
"17","17","24","15","26975","400","false","15","15","86","15","15","140527","false"
"17","17","24","15","26977","400","false","15","15","86","15","15","140542","false"
"17","17","24","15","26979","400","false","15","15","86","15","15","140557","false"
"17","17","24","15","26981","400","false","15","15","86","15","15","140572","false"
"17","17","24","15","26983","400","false","15","15","86","15","15","140587","false"
"17","17","24","15","26985","400","false","15","15","86","15","15","140602","false"
"17","17","24","15","26987","400","false","15","15","86","15","15","140617","false"
"17","17","24","15","26989","400","false","15","15","86","15","15","140632","false"
"17","17","24","15","26991","400","false","15","15","86","15","15","140647","false"
"17","17","24","15","26993","400","false","15","15","86","15","15","140662","false"
"17","17","24","15","26995","400","false","15","15","86","15","15","140677","false"
"17","17","24","15","26997","400","false","15","15","86","15","15","140692","false"
"17","17","24","15","26999","400","false","15","15","86","15","15","140707","false"
"17","17","24","15","27001","400","false","15","15","86","15","15","140722","false"
"17","17","24","15","27003","400","false","15","15","86","15","15","140737","false"
"17","17","24","15","27005","400","false","15","15","86","15","15","140752","false"
"17","17","24","15","27007","400","false","15","15","86","15","15","140767","false"
"17","17","24","15","27009","400","false","15","15","86","15","15","140782","false"
"17","17","24","15","27011","400","false","15","15","86","15","15","140797","false"
"17","18","24","15","27013","400","false","15","15","86","15","15","140812","false"
"18","18","24","15","27016","400","false","15","15","86","15","15","140827","false"
"18","18","24","15","27019","400","false","15","15","86","15","15","140842","false"
"18","18","24","15","27022","400","false","15","15","86","15","15","140857","false"
"18","18","24","15","27025","400","false","15","15","86","15","15","140872","false"
"18","17","24","15","27028","400","false","15","15","86","15","15","140887","false"
"17","17","24","15","27030","400","false","15","15","86","15","15","140902","false"
"17","17","24","15","27032","400","false","15","15","86","15","15","140917","false"
"17","17","24","15","27034","400","false","15","15","86","15","15","140932","false"
"17","17","24","15","27036","400","false","15","15","86","15","15","140947","false"
"17","17","24","15","27038","400","false","15","15","86","15","15","140962","false"
"17","17","24","15","27040","400","false","15","15","86","15","15","140977","false"
"17","17","24","15","27042","400","false","15","15","86","15","15","140992","false"
"17","18","24","15","27044","400","false","15","15","86","15","15","141007","false"
"18","18","24","15","27047","400","false","15","15","86","15","15","141022","false"
"18","18","24","15","27050","400","false","15","15","86","15","15","141037","false"
"18","18","24","15","27053","400","false","15","15","86","15","15","141052","false"
"18","18","24","15","27056","400","false","15","15","86","15","15","141067","false"
"18","18","24","15","27059","400","false","15","15","86","15","15","141082","false"
"18","18","24","15","27062","400","false","15","15","86","15","15","141097","false"
"18","18","24","15","27065","400","false","15","15","86","15","15","141112","false"
"18","18","24","15","27068","400","false","15","15","86","15","15","141127","false"
"18","18","24","15","27071","400","false","15","15","86","15","15","141142","false"
"18","18","24","15","27074","400","false","15","15","86","15","15","141157","false"
"18","18","24","15","27077","400","false","15","15","86","15","15","141172","false"
"18","18","24","15","27080","400","false","15","15","86","15","15","141187","false"
"18","18","24","15","27083","400","false","15","15","86","15","15","141202","false"
"18","18","24","15","27086","400","false","15","15","86","15","15","141217","false"
"18","18","24","15","27089","400","false","15","15","86","15","15","141232","false"
"18","18","24","15","27092","400","false","15","15","86","15","15","141247","false"
"18","18","24","15","27095","400","false","15","15","86","15","15","141262","false"
"18","18","24","15","27098","400","false","15","15","86","15","15","141277","false"
"18","18","24","15","27101","400","false","15","15","86","15","15","141292","false"
"18","18","24","15","27104","400","false","15","15","86","15","15","141307","false"
"18","18","24","15","27107","400","false","15","15","86","15","15","141322","false"
"18","18","24","15","27110","400","false","15","15","86","15","15","141337","false"
"18","18","24","15","27113","400","false","15","15","86","15","15","141352","false"
"18","18","23","15","27116","400","false","15","15","86","15","15","141367","false"
"18","18","24","15","27119","400","false","15","15","86","15","15","141382","false"
"18","18","23","15","27122","400","false","15","15","86","15","15","141397","false"
"18","18","24","15","27125","400","false","15","15","86","15","15","141412","false"
"18","18","24","15","27128","400","false","15","15","86","15","15","141427","false"
"18","18","24","15","27131","400","false","15","15","86","15","15","141442","false"
"18","18","24","15","27134","400","false","15","15","86","15","15","141457","false"
"18","18","24","15","27137","400","false","15","15","86","15","15","141472","false"
"18","18","24","15","27140","400","false","15","15","86","15","15","141487","false"
"18","18","23","15","27143","400","false","15","15","86","15","15","141502","false"
"18","18","24","15","27146","400","false","15","15","86","15","15","141517","false"
"18","18","24","15","27149","400","false","15","15","86","15","15","141532","false"
"18","18","24","15","27152","400","false","15","15","86","15","15","141547","false"
"18","18","24","15","27155","400","false","15","15","86","15","15","141562","false"
"18","18","23","15","27158","400","false","15","15","86","15","15","141577","false"
"18","18","24","15","27161","400","false","15","15","86","15","15","141592","false"
"18","19","24","15","27164","400","false","15","15","86","15","15","141607","false"
"19","19","24","15","27168","400","false","15","15","86","15","15","141622","false"
"19","19","24","15","27172","400","false","15","15","86","15","15","141637","false"
"19","19","24","15","27176","400","false","15","15","86","15","15","141652","false"
"19","19","24","15","27180","400","false","15","15","86","15","15","141667","false"
"19","19","24","15","27184","400","false","15","15","86","15","15","141682","false"
"19","19","23","15","27188","400","false","15","15","86","15","15","141697","false"
"19","19","24","15","27192","400","false","15","15","86","15","15","141712","false"
"19","19","24","15","27196","400","false","15","15","86","15","15","141727","false"
"19","19","24","15","27200","400","false","15","15","86","15","15","141742","false"
"19","19","23","15","27204","400","false","15","15","86","15","15","141757","false"
"19","19","24","15","27208","400","false","15","16","86","15","15","141772","false"
"19","19","24","15","27211","400","false","16","16","86","15","16","141787","false"
"19","19","24","16","27214","400","false","16","16","85","15","16","141803","false"
"19","19","24","16","27217","400","false","16","16","85","16","16","141819","false"
"19","19","24","16","27220","400","false","16","16","84","16","15","141836","false"
"19","19","24","16","27223","400","false","16","16","85","17","15","141852","false"
"19","19","24","16","27226","400","false","16","16","85","16","15","141868","false"
"19","19","24","16","27229","400","false","16","16","85","16","15","141884","false"
"19","19","24","16","27232","400","false","16","16","85","16","15","141900","false"
"19","19","24","16","27235","400","false","16","16","85","16","15","141916","false"
"19","19","24","16","27238","400","false","16","16","85","16","15","141932","false"
"19","19","24","16","27241","400","false","16","16","86","16","16","141947","false"
"19","19","24","16","27244","400","false","16","16","85","15","16","141963","false"
"19","19","24","16","27247","400","false","16","16","85","16","16","141979","false"
"19","19","24","16","27250","400","false","16","16","85","16","16","141995","false"
"19","19","24","16","27253","400","false","16","16","85","16","16","142011","false"
"19","19","24","16","27256","400","false","16","16","85","16","16","142027","false"
"19","19","24","16","27259","400","false","16","16","85","16","16","142043","false"
"19","19","24","16","27262","400","false","16","16","85","16","16","142059","false"
"19","19","24","16","27265","400","false","16","16","85","16","16","142075","false"
"19","19","24","16","27268","400","false","16","16","85","16","16","142091","false"
"19","19","24","16","27271","400","false","16","16","85","16","16","142107","false"
"19","19","24","16","27274","400","false","16","16","85","16","16","142123","false"
"19","19","24","16","27277","400","false","16","16","85","16","16","142139","false"
"19","19","24","16","27280","400","false","16","16","85","16","16","142155","false"
"19","19","24","16","27283","400","false","16","16","85","16","16","142171","false"
"19","19","24","16","27286","400","false","16","16","85","16","16","142187","false"
"19","19","24","16","27289","400","false","16","16","85","16","16","142203","false"
"19","19","24","16","27292","400","false","16","16","85","16","16","142219","false"
